台聯櫃,	5601
日期,成交股數,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數,成交金額
104/01/05,19000,30.85,30.85,29.00,29.00,+0.15,14,563600
104/01/06,3000,27.15,28.55,27.15,28.55,-0.45,3,83900
104/01/07,0,---,---,---,---,---,0,0
104/01/08,0,---,---,---,---,---,0,0
104/01/09,7000,27.60,28.70,27.60,28.70,+0.15,5,195300
104/01/12,1000,30.25,30.25,30.25,30.25,+1.55,1,30250
104/01/13,7244,28.25,28.95,28.25,28.95,-1.30,5,205513
104/01/14,3000,29.90,29.90,28.40,28.90,-0.05,3,87200
104/01/15,6000,27.30,27.90,27.30,27.90,-1.00,4,165000
104/01/16,0,---,---,---,---,---,0,0
104/01/19,7000,26.60,27.75,26.50,27.75,-0.15,7,189100
104/01/20,0,---,---,---,---,---,0,0
104/01/21,3000,27.60,27.95,27.60,27.95,+0.35,3,83250
104/01/22,1000,28.00,28.00,28.00,28.00,+0.05,1,28000
104/01/23,0,---,---,---,---,---,0,0
104/01/26,0,---,---,---,---,---,0,0
104/01/27,0,---,---,---,---,---,0,0
104/01/28,1000,29.40,29.40,29.40,29.40,+1.65,1,29400
104/01/29,1000,27.55,27.55,27.55,27.55,-1.85,1,27550
104/01/30,0,---,---,---,---,---,0,0
104/02/02,0,---,---,---,---,---,0,0
104/02/03,1000,27.95,27.95,27.95,27.95,+0.40,1,27950
104/02/04,1084,28.15,28.15,28.15,28.15,+0.20,2,30397
104/02/05,1000,28.50,28.50,28.50,28.50,+0.35,1,28500
104/02/06,0,---,---,---,---,---,0,0
104/02/09,0,---,---,---,---,---,0,0
104/02/10,0,---,---,---,---,---,0,0
104/02/11,0,---,---,---,---,---,0,0
104/02/12,10034,26.60,27.80,26.60,27.80,-0.20,9,269419
104/02/13,1000,27.00,27.00,27.00,27.00,-0.80,1,27000
104/02/24,1000,27.30,27.30,27.30,27.30,+0.30,1,27300
104/02/25,1000,27.70,27.70,27.70,27.70,+0.40,1,27700
104/02/26,1000,27.90,27.90,27.90,27.90,+0.20,1,27900
104/03/02,0,---,---,---,---,---,0,0
104/03/03,700,---,---,---,---,---,1,18935
104/03/04,80,---,---,---,---,---,1,2172
104/03/05,0,---,---,---,---,---,0,0
104/03/06,0,---,---,---,---,---,0,0
104/03/09,0,---,---,---,---,---,0,0
104/03/10,0,---,---,---,---,---,0,0
104/03/11,1000,27.60,27.60,27.60,27.60,-0.10,1,27600
104/03/12,3000,26.75,27.70,26.75,27.70,+0.10,3,81200
104/03/13,3000,27.05,27.35,27.00,27.35,-0.35,3,81400
104/03/16,1000,27.90,27.90,27.90,27.90,+0.55,1,27900
104/03/17,0,---,---,---,---,---,0,0
104/03/18,6000,26.60,27.20,26.60,27.20,-0.30,5,160750
104/03/19,1000,27.20,27.20,27.20,27.20,0.00,1,27200
104/03/20,20000,26.50,27.40,26.50,27.40,+0.20,10,531700
104/03/23,8003,27.50,27.50,27.50,27.50,+0.10,4,220081
104/03/24,0,---,---,---,---,---,0,0
