商億-KY,	8482
日期,當月營收,上月營收,去年同月營收,MOM(%),YOY(%),當月累計營收,去年累計營收,累計YOY(%),Notes
2018/08,373905,416926,409723,-10.31,-8.74,2868761,2946080,-2.62,-
2018/09,403827,373905,377790,8.00,6.89,3271639,3324034,-1.57,-
2018/10,388052,403827,466609,-3.90,-16.83,3659691,3790643,-3.45,-
2018/11,364168,388052,349107,-6.15,4.31,4023859,4139750,-2.79,-
2018/12,415293,364168,394982,14.03,5.14,4439152,4534732,-2.10,-
2019/01,439787,415293,389925,5.89,12.78,439787,389925,12.78,-
2019/02,125087,439787,211519,-71.55,-40.86,564874,601444,-6.08,-
2019/03,367644,125087,302076,193.91,21.70,932518,903520,3.20,-
2019/04,401576,367644,417542,9.22,-3.82,1334094,1321062,0.98,-
2019/05,345377,401576,395269,-13.99,-12.62,1679471,1716331,-2.14,-
