高林,	2906
日期,當月營收,上月營收,去年同月營收,MOM(%),YOY(%),當月累計營收,去年累計營收,累計YOY(%),Notes
2015/01,565942,513356,639301,10.24,-11.47,565942,639301,-11.47,-
2015/02,478495,565942,332327,-15.45,43.98,1044437,971628,7.49,-
2015/03,443509,478495,601626,-7.31,-26.28,1487946,1573254,-5.42,-
2015/04,443080,443509,561521,-0.09,-21.09,1931026,2134775,-9.54,-
2015/05,378273,443080,451108,-14.62,-16.14,2309299,2585883,-10.69,-
2015/06,545129,378273,513694,44.10,6.11,2854428,3099577,-7.90,-
2015/07,537714,545129,504256,-1.36,6.63,3392142,3603833,-5.87,-
2015/08,612356,537714,649227,13.88,-5.67,4004498,4253060,-5.84,-
2015/09,507978,612356,550881,-17.04,-7.78,4512476,4803941,-6.06,-
2015/10,541560,507978,430310,6.61,25.85,5054036,5234251,-3.44,-
2015/11,399547,541560,461145,-26.22,-13.35,5453583,5695396,-4.24,-
2015/12,452625,399547,513356,13.28,-11.83,5906208,6208752,-4.87,-
2016/01,542632,452625,565942,19.88,-4.11,542632,565942,-4.11,-
2016/02,401365,542632,478495,-26.03,-16.11,943997,1044437,-9.61,-
2016/03,433443,401365,443509,7.99,-2.26,1377440,1487946,-7.42,-
2016/04,397007,433443,443080,-8.40,-10.39,1774447,1931026,-8.10,-
2016/05,421053,397007,378273,6.05,11.30,2195500,2309299,-4.92,-
2016/06,745983,421053,545129,77.17,36.84,2941483,2854428,3.04,-
2016/07,640004,745983,537714,-14.20,19.02,3581487,3392142,5.58,-
2016/08,646234,640004,612356,0.97,5.53,4227721,4004498,5.57,-
2016/09,569102,646234,507978,-11.93,12.03,4796823,4512476,6.30,-
2016/10,540354,569102,541560,-5.05,-0.22,5337177,5054036,5.60,-
2016/11,513577,540354,399547,-4.95,28.53,5850754,5453583,7.28,-
2016/12,763671,513577,452625,48.69,68.72,6614425,5906208,11.99,今年併購杏昌生技公司致營收增加及QCL公司營收較去年同期上揚
2017/01,684645,763671,542632,-10.34,26.17,684645,542632,26.17,-
2017/02,442977,684645,401365,-35.29,10.36,1127622,943997,19.45,-
2017/03,531942,442977,433443,20.08,22.72,1659564,1377440,20.48,-
2017/04,577966,531942,397007,8.65,45.58,2237530,1774447,26.09,-
2017/05,579032,577966,421053,0.18,37.51,2816562,2195500,28.28,-
2017/06,700947,579032,745983,21.05,-6.03,3517509,2941483,19.58,-
2017/07,700246,700947,640004,-0.10,9.41,4217755,3581487,17.76,-
2017/08,664496,700246,646234,-5.10,2.82,4882251,4227721,15.48,-
2017/09,568683,664496,569103,-14.41,-0.07,5450934,4796823,13.63,-
2017/10,554589,568683,540353,-2.47,2.63,6005523,5337177,12.52,-
2017/11,511146,554589,513577,-7.83,-0.47,6516670,5850754,11.38,-
2017/12,577419,511146,763671,12.96,-24.38,7094088,6614425,7.25,-
2018/01,622123,577419,684645,7.74,-9.13,622123,684645,-9.13,-
2018/02,434616,622123,442977,-30.13,-1.88,1056740,1127622,-6.28,-
2018/03,604423,434616,531943,39.07,13.62,1661162,1659564,0.09,-
2018/04,553245,604423,577966,-8.46,-4.27,2214408,2237530,-1.03,-
