新巨,	2420
日期,當月營收,上月營收,去年同月營收,MOM(%),YOY(%),當月累計營收,去年累計營收,累計YOY(%),Notes
2015/01,300524,261929,280196,14.73,7.25,300524,280196,7.25,-
2015/02,219204,300524,264487,-27.05,-17.12,519728,544683,-4.58,-
2015/03,282555,219204,319903,28.90,-11.67,802283,864586,-7.20,-
2015/04,294183,282555,276481,4.11,6.40,1096466,1141067,-3.90,-
2015/05,266933,294183,289577,-9.26,-7.81,1363399,1430644,-4.70,-
2015/06,269991,266933,254365,1.14,6.14,1633390,1685008,-3.06,-
2015/07,280280,269991,299057,3.81,-6.27,1913670,1984065,-3.54,-
2015/08,275350,280280,305575,-1.75,-9.89,2189020,2289640,-4.39,-
2015/09,276453,275350,266190,0.40,3.85,2465473,2555830,-3.53,-
2015/10,289948,276453,302824,4.88,-4.25,2755421,2858654,-3.61,-
2015/11,290172,289948,278429,0.07,4.21,3045593,3137083,-2.91,-
2015/12,262229,290172,261929,-9.62,0.11,3307822,3399012,-2.68,-
2016/01,315907,262229,300524,20.46,5.11,315907,300524,5.11,-
2016/02,239573,315907,219204,-24.16,9.29,555480,519728,6.87,-
2016/03,262251,239573,282555,9.46,-7.18,817731,802283,1.92,-
2016/04,254161,262251,294183,-3.08,-13.60,1071893,1096466,-2.24,-
2016/05,262820,254161,266933,3.40,-1.54,1334713,1363399,-2.10,-
2016/06,239312,262820,269991,-8.94,-11.36,1574025,1633390,-3.63,-
2016/07,248735,239312,280280,3.93,-11.25,1822760,1913670,-4.75,-
2016/08,262608,248735,275350,5.57,-4.62,2085369,2189020,-4.73,-
2016/09,243984,262608,276453,-7.09,-11.74,2329353,2465473,-5.52,-
2016/10,264523,243984,289948,8.41,-8.76,2593876,2755421,-5.86,-
2016/11,306821,264523,290172,15.99,5.73,2900697,3045593,-4.75,-
2016/12,249339,306821,262229,-18.73,-4.91,3150035,3307822,-4.77,-
2017/01,237493,249339,315907,-4.75,-24.82,237493,315907,-24.82,-
2017/02,247660,237493,239573,4.28,3.37,485154,555480,-12.66,-
2017/03,259132,247660,262251,4.63,-1.18,744286,817731,-8.98,-
2017/04,242081,259132,254161,-6.58,-4.75,986367,1071893,-7.97,-
2017/05,225461,242081,262820,-6.86,-14.21,1211828,1334713,-9.20,-
2017/06,228731,225461,239312,1.45,-4.42,1440560,1574025,-8.47,-
2017/07,242728,228731,248735,6.11,-2.41,1683288,1822760,-7.65,-
2017/08,268357,242728,262608,10.55,2.18,1951645,2085369,-6.41,-
2017/09,247299,268357,243984,-7.84,1.35,2198944,2329353,-5.59,-
2017/10,262021,247299,264523,5.95,-0.94,2460965,2593876,-5.12,-
2017/11,243518,262021,306821,-7.06,-20.63,2704483,2900697,-6.76,-
2017/12,219259,243518,249339,-9.96,-12.06,2923742,3150035,-7.18,-
2018/01,252717,219259,237493,15.25,6.41,252717,237493,6.41,-
2018/02,164423,252717,247660,-34.93,-33.60,417140,485154,-14.01,-
2018/03,249686,164423,259132,51.85,-3.64,666826,744286,-10.40,-
2018/04,219543,249686,242081,-12.07,-9.31,886370,986367,-10.13,-
2018/05,232237,219543,225461,5.78,3.00,1118607,1211828,-7.69,-
2018/06,238806,232237,228731,2.82,4.40,1357412,1440560,-5.77,-
2018/07,245532,238806,242728,2.81,1.15,1602945,1683288,-4.77,-
2018/08,255126,245532,268357,3.90,-4.93,1858071,1951645,-4.79,-
2018/09,220643,255126,247299,-13.51,-10.77,2078714,2198944,-5.46,-
2018/10,236347,220643,262021,7.11,-9.79,2315061,2460965,-5.92,-
2018/11,272149,236347,243518,15.14,11.75,2587210,2704483,-4.33,-
2018/12,231199,272149,219259,-15.04,5.44,2818409,2923742,-3.60,-
2019/01,266490,231199,252717,15.26,5.44,266490,252717,5.44,-
2019/02,159444,266490,164423,-40.16,-3.02,425934,417140,2.10,-
2019/03,219178,159444,249686,37.46,-12.21,645112,666826,-3.25,-
2019/04,226811,219178,219543,3.48,3.31,871923,886370,-1.62,-
2019/05,226257,226811,232237,-0.24,-2.57,1098181,1118607,-1.82,-
2019/06,207171,226257,238806,-8.43,-13.24,1305351,1357412,-3.83,-
2019/07,212027,207171,245532,2.34,-13.64,1517378,1602945,-5.33,-
2019/08,232197,212027,255126,9.51,-8.98,1749575,1858071,-5.83,-
