德宏,	5475
季度,營收,營業成本,營業毛利,營業費用,營業利益,業外收入,淨利,每股盈餘,股本
2013 Q1,746554,689693,56861,68686,-11825,10803,-4986,0.01,2146806
2013 Q2,710885,662778,48107,70758,-22651,16499,-8138,0.00,2146806
2013 Q3,735181,771419,-36238,68791,-105029,34201,-67734,-0.27,2097686
2013 Q4,2863157,2815011,48146,282053,-233907,58936,-173371,-0.60,2097686
2014 Q1,746865,754592,-7727,79636,-87363,2904,-84896,-0.34,2097686
2014 Q2,766652,757910,8742,72899,-64157,986,-54269,-0.20,2197686
2014 Q3,721286,685636,35650,75243,-39593,1112,-43707,-0.15,2206547
2014 Q4,2916562,2827494,89068,330517,-241449,13004,-231835,-0.86,2206547
2015 Q1,691777,699894,-8117,85656,-93773,-1902,-100417,-0.39,2206547
2015 Q2,595854,621860,-26006,91060,-117066,7585,-110297,-0.45,2206547
2015 Q3,564884,589432,-24548,71719,-96267,1080,-94999,-0.38,2206547
2015 Q4,2397469,2523028,-125559,312395,-437954,-197924,-651364,-2.54,2206547
2016 Q1,489958,524388,-34430,65388,-99818,-9539,-109269,-0.46,2206547
2016 Q2,486938,541769,-54831,110606,-165437,-50749,-215386,-0.87,2206547
2016 Q3,512631,524339,-11708,76623,-88331,-53023,-140812,-0.56,2206547
2016 Q4,2181572,2218079,-36507,342005,-378512,-397401,-775573,-5.06,2206547
2017 Q1,644341,513896,130445,77276,53169,-5977,57169,0.39,1479119
