岳豐,	6220
季度,營收,營業成本,營業毛利,營業費用,營業利益,業外收入,淨利,每股盈餘,母公司淨利,非控制淨利,股本
2013 Q1,1267910,1067152,200758,216094,-15336,-306,-16665,-0.15,-16653,-12,1108298
2013 Q2,1359252,1113816,245436,232334,13102,-5489,5680,0.05,-11139,154,1108298
2013 Q3,1752252,1473189,279063,245202,33861,-3631,24292,0.22,12998,310,1108298
2013 Q4,5765838,4849162,916676,875056,41620,-20247,9056,0.08,8941,115,1108298
2014 Q1,1276490,1075104,201386,210387,-9001,-4657,-7135,-0.06,-7055,-80,1108298
2014 Q2,1658497,1408430,250067,205530,44537,-12296,27955,0.24,20893,-73,1143885
2014 Q3,1784752,1440471,344281,222009,122272,-14148,84483,0.74,105163,140,1143885
2014 Q4,6589875,5462780,1127095,909235,217860,-53973,160755,1.40,160378,377,1145136
2015 Q1,1287231,1061744,225487,219376,6111,-18147,-12397,-0.09,-12315,-82,1283321
2015 Q2,1552248,1263784,288464,219442,69022,-10513,42976,0.33,30678,-99,1308146
2015 Q3,2173684,1772258,401426,252958,148468,19508,136413,1.04,167198,-207,1309346
2015 Q4,6732341,5453590,1278751,976898,301853,-162242,70445,0.60,71064,-619,1309901
