寶島極,	3115
季度,營收,營業成本,營業毛利,營業費用,營業利益,業外收入,淨利,每股盈餘,母公司淨利,非控制淨利,股本
2013 Q1,137655,123594,14061,14956,-895,2257,1121,0.03,1121,0,436976
2013 Q2,154287,128966,25321,17325,7996,2436,11261,0.26,12382,0,436976
2013 Q3,179755,148399,31356,10095,21261,-907,17692,0.40,30074,0,436976
2013 Q4,673048,587181,85867,56880,28987,8591,35905,0.82,35905,35905,436976
2014 Q1,156347,140671,15676,12000,3676,1700,4731,0.11,4731,4731,436976
2014 Q2,181276,159992,21284,14207,7077,200,5873,0.13,10604,10604,436976
2014 Q3,201094,177754,23340,16184,7156,2173,8606,0.20,19210,19210,436976
2014 Q4,746041,665068,80973,60255,20718,4219,20851,0.48,20851,20851,436976
2015 Q1,205194,191620,13574,17027,-3453,-3445,-5025,-0.11,-5025,-5025,436976
2015 Q2,225454,210529,14925,16245,-1320,10569,7574,0.17,2549,2549,436976
2015 Q3,218513,203600,14913,17698,-2785,-1012,-3721,0.09,-1172,-1172,436976
2015 Q4,877527,818699,58828,71460,-12632,4180,-7424,-0.17,-7424,-7424,436976
