寶島極,	3115
季度,營收,營業成本,營業毛利,營業費用,營業利益,業外收入,淨利,每股盈餘,股本
2013 Q1,137655,123594,14061,14956,-895,2257,1121,0.03,436976
2013 Q2,154287,128966,25321,17325,7996,2436,11261,0.26,436976
2013 Q3,179755,148399,31356,10095,21261,-907,17692,0.40,436976
2013 Q4,673048,587181,85867,56880,28987,8591,35905,0.82,436976
2014 Q1,156347,140671,15676,12000,3676,1700,4731,0.11,436976
2014 Q2,181276,159992,21284,14207,7077,200,5873,0.13,436976
2014 Q3,201094,177754,23340,16184,7156,2173,8606,0.20,436976
2014 Q4,746041,665068,80973,60255,20718,4219,20851,0.48,436976
2015 Q1,205194,191620,13574,17027,-3453,-3445,-5025,-0.11,436976
2015 Q2,225454,210529,14925,16245,-1320,10569,7574,0.17,436976
2015 Q3,218513,203600,14913,17698,-2785,-1012,-3721,0.09,436976
2015 Q4,877527,818699,58828,71460,-12632,4180,-7424,-0.17,436976
2016 Q1,143914,134803,9111,15468,-6357,2306,-3577,-0.08,436976
2016 Q2,161108,146513,14595,16186,-1591,3972,2315,0.05,436976
2016 Q3,160545,143699,16846,27433,-10587,7051,-2842,-0.07,436976
2016 Q4,641658,568772,72886,78632,-5746,3086,-4015,-0.09,436976
2017 Q1,164516,140248,24268,18570,5698,4382,8719,0.20,436976
2017 Q2,147638,136974,10664,9561,1103,-4572,-3201,-0.07,436976
2017 Q3,155226,132030,23196,12423,10773,285,9680,0.22,436976
2017 Q4,603339,526301,77038,50083,26955,-814,22754,0.52,436976
2018 Q1,143851,131849,12002,15874,-3872,-1537,-4070,-0.09,436976
2018 Q2,125760,119525,6235,19174,-12939,9952,-4753,-0.11,436976
