智擎,	4162
季度,營收,營業成本,營業毛利,營業費用,營業利益,業外收入,淨利,每股盈餘,股本
2013 Q1,8055,3664,4391,23412,-19021,8405,-10616,-0.12,922390
2013 Q2,9758,4726,5032,26128,-21096,4392,-16704,-0.18,922530
2013 Q3,9091,4432,4659,73983,-69324,-387,-69711,-0.75,1147216
2013 Q4,37400,20221,17179,156663,-139484,21636,-117848,-1.26,1003640
2014 Q1,4408,1496,2912,22075,-19163,10050,-9113,-0.09,1004700
2014 Q2,4104,1878,2226,29833,-27607,-733,-28340,-0.28,1004880
2014 Q3,214796,1089,213707,33586,180121,13315,193436,1.93,1008500
2014 Q4,228986,7005,221981,151433,70548,53773,123592,1.23,1022305
2015 Q1,6392,4382,2010,31891,-29881,-2526,-32407,-0.32,1019450
2015 Q2,496665,706,495959,55054,440905,-1084,423354,4.15,1019450
2015 Q3,2712,505,2207,39624,-37417,69792,34744,0.34,1019580
2015 Q4,507244,6836,500408,173082,327326,79666,394022,3.87,1019650
2016 Q1,1586,1387,199,33773,-33574,-17987,-42995,-0.42,1021010
2016 Q2,324479,189,324290,84339,239951,10228,207680,2.04,1224542
