漢承泰,	8082
季度,營收,營業成本,營業毛利,營業費用,營業利益,業外收入,淨利,每股盈餘,母公司淨利,非控制淨利,股本
2013 Q1,3535,3463,72,15240,-15168,-11658,-26826,-0.47,-26826,-26826,566088
2013 Q2,18047,14849,3198,29438,-26240,12082,-14158,-0.25,-40984,0,566088
2013 Q3,8635,6696,1939,5343,-3404,6227,2230,0.04,-38754,-38754,566088
2013 Q4,35894,28817,7077,44485,-37408,19413,-16748,-0.28,-16748,-16748,766088
2014 Q1,13657,8929,4728,7026,-2298,-895,-5342,-0.07,-5342,-5342,766088
2014 Q2,2307,0,2307,1588,719,-3502,-2761,-0.04,-8103,0,766088
2014 Q3,952,0,952,11271,-10319,6594,-3884,-0.05,-11987,0,766088
2014 Q4,18269,8929,9340,26227,-16887,6393,-13907,-0.17,-13907,0,966088
2015 Q1,0,0,0,5695,-5695,9,-4405,-0.05,-4405,0,966088
2015 Q2,119,0,119,5861,-5742,-19560,-21662,-0.22,-26067,0,966088
2015 Q3,119,0,119,5999,-5880,4052,-2919,-0.03,-28986,0,1066088
2015 Q4,238,0,238,32231,-31993,-20248,-53254,-0.53,-53254,0,1066088
