智基,	6294
季度,營收,營業成本,營業毛利,營業費用,營業利益,業外收入,淨利,每股盈餘,股本
2013 Q1,64224,48340,15884,13343,2541,-260,6095,0.40,153500
2013 Q2,70699,54180,16519,11182,5337,-413,4394,0.29,153500
2013 Q3,71040,61365,9675,14027,-4352,207,-6196,-0.40,153500
2013 Q4,277469,216835,60634,52294,8340,-400,8517,0.55,153500
2014 Q1,82983,65457,17526,15254,2272,-151,2121,0.14,153500
2014 Q2,94251,71174,23077,18357,4720,-294,3660,0.24,153500
2014 Q3,105508,86781,18727,17754,973,-388,595,0.04,153500
2014 Q4,425083,336941,88142,81300,6842,-815,5271,0.34,153500
2015 Q1,157432,110662,46770,23400,23370,-314,23056,1.50,153500
2015 Q2,198366,118845,79521,27769,51752,204,51956,3.38,168850
2015 Q3,160175,114746,45429,27762,17667,268,17935,1.06,168850
2015 Q4,685931,450456,235475,112031,123444,1058,124502,7.37,168850
2016 Q1,187166,98966,88200,27410,60790,-333,60457,3.58,168850
2016 Q2,219789,103970,115819,33122,82697,155,81440,4.82,202620
2016 Q3,174204,101716,72488,26432,46056,119,46175,2.28,202620
2016 Q4,763672,420651,343021,126084,216937,999,216524,10.69,202620
2017 Q1,184479,102501,81978,32966,49012,783,49795,2.46,202620
2017 Q2,222849,107081,115768,32026,83742,1017,82495,4.07,212751
2017 Q3,178831,111092,67739,30057,37682,929,38611,1.81,212751
2017 Q4,783112,432115,350997,134685,216312,3898,217946,10.24,212751
2018 Q1,196626,111500,85126,34292,50834,874,51708,2.43,212751
2018 Q2,228512,112049,116463,34519,81944,1043,81456,3.48,234026
