鼎翰,	3611
季度,營收,營業成本,營業毛利,營業費用,營業利益,業外收入,淨利,每股盈餘,股本
2013 Q1,501846,280165,221681,85275,136406,14079,114775,3.37,340750
2013 Q2,546737,303120,243617,93901,149716,5811,117500,3.45,340750
2013 Q3,559068,312340,246728,96347,150381,3394,116065,3.40,343930
2013 Q4,2104135,1172487,931648,383606,548042,36980,444627,13.01,344280
2014 Q1,523275,291552,231723,103993,127730,20208,113114,3.29,344280
2014 Q2,654678,367218,287460,112718,174742,-9561,122929,3.57,344600
2014 Q3,627652,353254,274398,108372,166026,-4277,124133,3.56,345625
2014 Q4,2440687,1359199,1081488,444767,636721,27337,505653,14.66,345715
2015 Q1,570317,297650,272667,105855,166812,-28579,101805,2.94,349642
2015 Q2,745474,396660,348814,128031,220783,15718,169780,4.46,380919
2015 Q3,663205,362815,300390,118278,182112,42888,175532,4.61,381854
2015 Q4,2658833,1416778,1242055,507486,734569,33185,577042,15.14,382004
2016 Q1,697971,386134,311837,184962,126875,6519,101868,2.65,385354
2016 Q2,922112,501201,420911,224342,196569,19845,159959,4.15,385354
2016 Q3,862775,479176,383599,202114,181485,-24975,119698,3.11,385554
2016 Q4,3437453,1877600,1559853,868264,691589,17601,545146,14.15,385554
2017 Q1,853831,454146,399685,219530,180155,-37429,114938,2.98,385554
2017 Q2,910591,505704,404887,220451,184436,40965,168570,4.37,385554
2017 Q3,941678,523105,418573,222929,195644,2720,158544,4.11,385554
2017 Q4,3705900,2032420,1673480,902922,770558,2162,617759,16.02,385554
2018 Q1,915674,518394,397280,222078,175202,3891,135163,3.51,385554
2018 Q2,1020365,557156,463209,237295,225914,41746,193153,5.01,385554
2018 Q3,927597,492008,435589,231294,204295,4508,160295,4.16,385554
