健亞,	4130
季度,營收,營業成本,營業毛利,營業費用,營業利益,業外收入,淨利,每股盈餘,股本
2013 Q1,100393,59576,40817,28620,12197,1865,12882,0.13,969560
2013 Q2,96075,51867,44208,32478,11730,7488,17167,0.18,969560
2013 Q3,107759,59867,47892,33597,14295,1493,14026,0.14,969560
2013 Q4,397041,225320,171721,132179,39542,12349,45662,0.47,969560
2014 Q1,121988,66388,55600,31046,24554,1557,23148,0.24,969560
2014 Q2,120004,59055,60949,35924,25025,1591,24448,0.25,969560
2014 Q3,128853,61922,66931,39723,27208,1388,24085,0.25,969560
2014 Q4,475450,243920,231530,155618,75912,5776,72533,0.75,969560
2015 Q1,125248,66641,58607,34581,24026,429,20216,0.20,1008060
2015 Q2,107995,61577,46418,37975,8443,382,6884,0.07,1008060
2015 Q3,116520,58329,58191,39158,19033,143,16171,0.16,1008060
2015 Q4,477597,256797,220800,164372,56428,1717,46493,0.46,1015536
2016 Q1,99395,57791,41604,40294,1310,24991,24565,0.24,1008060
2016 Q2,98877,60666,38211,34707,3504,1828,5025,0.05,1008060
2016 Q3,112506,66197,46309,36318,9991,-491,7928,0.08,1008060
2016 Q4,411203,245165,166038,149960,16078,27191,39213,0.39,1008060
2017 Q1,101823,58095,43728,30295,13433,3047,14190,0.14,1008060
2017 Q2,105473,62014,43459,33178,10281,60946,66312,0.66,1008060
2017 Q3,103858,63902,39956,41628,-1672,33108,29704,0.30,1008060
2017 Q4,408271,244788,163483,162757,726,159070,148969,1.49,1008060
2018 Q1,127190,68408,58782,32994,25788,489,23127,0.23,1008060
2018 Q2,111148,65221,45927,36278,9649,259,6011,0.06,1008060
