家登,	3680
季度,營收,營業成本,營業毛利,營業費用,營業利益,業外收入,淨利,每股盈餘,股本
2013 Q1,452755,384126,68629,93445,-24816,2377,-20168,-0.37,543136
2013 Q2,342196,291171,51025,78276,-27251,3061,-26033,-0.42,624606
2013 Q3,399330,328283,71047,69224,1823,4779,8903,0.14,624606
2013 Q4,1673299,1391169,282130,324015,-41885,65004,20104,0.32,624606
2014 Q1,498044,401323,96721,79964,16757,-1338,11580,0.19,624606
2014 Q2,423361,348295,75066,69624,5442,-741,1832,0.04,624606
2014 Q3,440788,361438,79350,88462,-9112,15942,8734,0.15,624606
2014 Q4,1863889,1504255,359634,333019,26615,10408,30298,0.51,624606
2015 Q1,465372,400998,64374,88560,-24186,-3995,-23959,-0.37,624606
2015 Q2,434143,355806,78337,91352,-13015,-4291,-15700,-0.24,624606
2015 Q3,470845,380016,90829,83378,7451,15954,20941,0.35,624606
2015 Q4,1932597,1582539,350058,344752,5306,3416,6790,0.17,624606
2016 Q1,499493,438697,60796,88335,-27539,-5635,-26901,-0.44,624606
2016 Q2,489548,389990,99558,86361,13197,1329,6806,0.11,624606
2016 Q3,534753,438974,95779,90270,5509,-2240,3896,0.07,624606
2016 Q4,2105216,1771341,333875,365828,-31953,58731,31817,0.52,659606
2017 Q1,309394,295312,14082,91396,-77314,125248,61177,0.94,659606
2017 Q2,372062,346627,25435,110446,-85011,14797,-56192,-0.86,659606
