盛弘,	8403
季度,營收,營業成本,營業毛利,營業費用,營業利益,業外收入,淨利,每股盈餘,股本
2013 Q1,435667,364840,70827,61235,9592,-949,6212,0.12,523976
2013 Q2,490129,387485,102644,63641,39003,-8431,21947,0.40,551524
2013 Q3,463889,378939,84950,59349,26325,9666,31318,0.54,554283
2013 Q4,1864918,1526850,338068,243541,102819,13814,94165,1.64,555893
2014 Q1,461189,375563,85626,60398,26020,2644,24629,0.40,556003
2014 Q2,511319,404202,107117,59557,47904,-2159,36536,0.60,587347
2014 Q3,497058,399382,97676,60137,37668,10108,35328,0.55,588234
2014 Q4,1968746,1590945,377801,246568,132176,15820,113121,1.81,588334
2015 Q1,475252,402698,72554,68298,4148,144231,132585,2.12,590895
2015 Q2,541173,412777,128396,65099,63402,-426,47400,0.76,623722
2015 Q3,538113,419010,119103,71747,52347,-2535,41149,0.64,646839
2015 Q4,2134666,1720624,414042,281927,137665,140987,231614,3.50,742875
2016 Q1,540990,439713,101277,70710,30682,3338,27606,0.36,749719
2016 Q2,584220,463409,120811,68390,52556,3038,36155,0.49,751464
2016 Q3,590462,472696,117766,73424,48628,3512,41708,0.55,755842
2016 Q4,2330182,1889783,440399,285211,159799,7371,124616,1.67,755842
2017 Q1,606594,498159,108435,73668,34860,-5028,23241,0.32,755842
2017 Q2,656145,515635,140510,71984,68678,-2624,49815,0.64,792889
