沛亨,	6291
季度,營收,營業成本,營業毛利,營業費用,營業利益,業外收入,淨利,每股盈餘,股本
2013 Q1,90266,71790,18476,35052,-16576,521,-16055,-0.33,488231
2013 Q2,95818,74791,21027,36678,-15651,-50,-15701,-0.32,488231
2013 Q3,88574,71736,16838,32527,-15689,-936,-16625,-0.68,244116
2013 Q4,350015,278877,71138,136156,-65018,-605,-65623,-2.69,244116
2014 Q1,73009,52970,20039,30394,-10355,-403,-10758,-0.44,244116
2014 Q2,78973,56998,21975,28852,-6877,-915,-7792,-0.31,261116
2014 Q3,77524,53850,23674,28123,-4449,615,-3834,-0.15,261116
2014 Q4,290701,212834,77867,113534,-35667,-540,-36207,-1.43,261116
2015 Q1,58911,43866,15045,25616,-10571,-873,-11444,-0.44,261116
2015 Q2,70971,48595,22376,25835,-3459,-946,-4405,-0.17,261116
2015 Q3,57441,42232,15209,27412,-12203,336,-11867,-0.45,261116
2015 Q4,243909,175804,68105,104422,-36317,-2369,-38686,-1.48,261116
2016 Q1,54242,38760,15482,24090,-8608,-520,-9128,-0.33,294000
2016 Q2,64503,38329,26174,24644,1530,-747,783,0.03,294000
2016 Q3,64187,37954,26233,24726,1507,-1302,205,0.01,294000
2016 Q4,232609,148208,84401,100465,-16064,-2629,-18693,-0.63,330000
