熒茂,	4729
季度,營收,營業成本,營業毛利,營業費用,營業利益,業外收入,淨利,每股盈餘,股本
2013 Q1,813275,841879,-28604,142145,-170749,-19526,-161424,-1.44,1019020
2013 Q2,1258227,1206469,51758,184384,-132626,-7150,-124861,-1.34,1019020
2013 Q3,1346057,1244977,101080,167030,-65950,-69533,-112581,-1.24,1019020
2013 Q4,4895856,4580147,315709,679221,-363512,-449614,-737695,-7.63,1019020
2014 Q1,1571726,1378430,193296,200765,-7469,-56047,-76280,-0.87,1019020
2014 Q2,2182660,1805541,377119,226254,150865,-46022,55804,0.16,1019020
2014 Q3,1850114,1547094,303020,249605,53415,-34844,8850,0.01,1019020
2014 Q4,7445101,6347951,1097150,879693,217457,-168599,-18428,-0.85,1019020
2015 Q1,1536204,1335252,200952,217154,-16202,-49559,-73697,-0.54,1019020
2015 Q2,2049467,1742055,307412,261103,46309,-42216,5303,-0.03,1019020
2015 Q3,640035,504789,135246,128775,6471,31769,35803,0.04,1019020
2015 Q4,4886049,4084624,801425,808667,-7242,73948,54253,0.09,1019020
2016 Q1,579363,461890,117473,119913,-2440,68181,72074,0.59,1019020
2016 Q2,510438,438918,71520,117088,-45568,88763,50130,0.42,1019020
2016 Q3,638838,521466,117372,119075,-1703,72532,75035,0.56,1044020
2016 Q4,2404544,1973730,430814,472875,-42061,265201,240124,1.78,1044020
2017 Q1,687828,546482,141346,125007,16339,108337,125825,0.85,1044020
2017 Q2,343947,251723,92224,84944,7280,93218,100516,0.72,1049720
