旭源,	8421
季度,營收,營業成本,營業毛利,營業費用,營業利益,業外收入,淨利,每股盈餘,股本
2013 Q1,215897,167717,45981,46101,-120,6235,4447,0.13,381212
2013 Q2,217494,176287,42470,53981,-11511,5063,-6049,-0.09,385024
2013 Q3,284798,233823,51238,61085,-9847,-5672,-22108,-0.27,385024
2013 Q4,954374,763156,188408,222163,-33755,-10804,-54237,-0.96,385024
2014 Q1,212913,180385,32935,41681,-8746,2504,-7064,-0.09,385024
2014 Q2,258824,227309,31923,44345,-12422,-20373,-33465,-0.80,385024
2014 Q3,267013,240174,27225,51331,-24106,-256,-28951,-0.71,385024
2014 Q4,977375,866680,112303,230387,-118084,-1751,-126017,-2.81,385024
2015 Q1,249177,197558,55041,42422,12619,-13412,1039,0.07,385024
2015 Q2,263594,208945,55099,45357,9742,-5495,3863,0.11,385024
2015 Q3,285295,237776,47520,48637,-1117,9883,6480,0.40,385024
2015 Q4,1113565,889151,228286,211657,16629,-7982,5335,0.81,445024
2016 Q1,304097,224859,79238,51650,27588,-586,27067,0.41,445024
2016 Q2,333023,249284,83739,56774,26965,16928,46292,0.73,455174
2016 Q3,338746,251709,87037,47759,39278,-28050,10470,0.19,461880
2016 Q4,1301289,983496,317793,215270,102523,8915,108751,1.83,467504
2017 Q1,310610,217127,93483,51795,41688,-47461,-4748,-0.16,534801
2017 Q2,317928,240894,77034,58390,18644,-5722,10923,0.18,534801
2017 Q3,334156,261113,73043,59548,13495,-329,11255,0.12,534801
2017 Q4,1284824,958901,325923,223516,102407,-78772,21054,0.15,534801
2018 Q1,312605,236222,75887,48639,27248,-22098,6063,0.02,534801
2018 Q2,275810,231978,43832,53650,-9818,30180,13186,0.50,534801
2018 Q3,343436,283236,59668,45936,13732,-10826,1803,0.08,534801
