朋程,	8255
季度,營收,營業成本,營業毛利,營業費用,營業利益,業外收入,淨利,每股盈餘,股本
2013 Q1,791827,584415,207412,85695,121717,2873,103429,1.41,748650
2013 Q2,879605,626399,253206,84177,169029,1869,139949,1.88,748650
2013 Q3,803234,566400,236834,84265,152569,-3187,121936,1.64,748650
2013 Q4,3284457,2344779,939678,354189,585489,120301,596572,7.99,748650
2014 Q1,882459,607103,275356,94353,181003,8782,158004,2.08,748650
2014 Q2,900814,610367,290447,94942,195505,-9221,139071,1.88,748650
2014 Q3,861544,585525,276019,108834,167185,8527,144984,1.91,748650
2014 Q4,3479026,2377555,1101471,405497,695974,33166,596556,7.91,748650
2015 Q1,897562,614044,283518,101910,181608,-10305,142060,1.88,748650
2015 Q2,944237,639791,304446,128872,175574,7165,146637,1.94,748650
2015 Q3,800633,550409,250224,118546,131678,80502,176613,2.36,748650
2015 Q4,3548298,2420256,1128042,462676,665366,71496,611597,8.13,748650
2016 Q1,910773,591047,319726,117219,202507,-25527,144247,1.93,748650
2016 Q2,917067,594474,322593,124138,198455,-915,157946,2.12,748650
2016 Q3,805464,542057,263407,123398,140009,-39322,80943,1.15,748650
2016 Q4,3522040,2327890,1194150,503972,690178,-27837,531331,7.50,748650
2017 Q1,910188,595959,314229,124466,189763,-82906,84700,1.21,748650
2017 Q2,958646,634666,323980,130671,193309,4053,145760,2.02,748650
2017 Q3,858907,561544,297363,133599,163764,333,134293,1.88,748650
2017 Q4,3671697,2427832,1243865,539217,704648,-69014,507206,7.11,748650
2018 Q1,893109,610108,283001,125389,157612,-7981,116051,1.63,748650
2018 Q2,905224,616985,288239,135049,153190,35629,128878,1.80,748650
2018 Q3,901213,603912,297301,140272,157029,24614,141146,1.99,748650
