臺龍,	6246
季度,營收,營業成本,營業毛利,營業費用,營業利益,業外收入,淨利,每股盈餘,母公司淨利,非控制淨利,股本
2013 Q1,602997,577001,25996,139472,-113476,48276,-65200,-0.36,-64759,-441,1776894
2013 Q2,748896,730095,18801,141652,-122851,19297,-106238,-0.59,-169772,-1666,1776894
2013 Q3,709104,660314,48790,98941,-50151,-45964,-96115,-0.70,-265109,-2444,1776894
2013 Q4,2888456,2748290,140166,510094,-369928,-60722,-433334,-3.16,-429824,-3510,1359376
2014 Q1,478150,513981,-35831,102275,-138106,-9275,-147381,-1.08,-146748,-633,1359376
2014 Q2,523677,535054,-11377,107926,-119303,-78788,-199431,-1.46,-345820,-992,1359376
2014 Q3,359696,365784,-6088,127301,-133389,-132773,-266162,-1.95,-611260,-1714,1359376
2014 Q4,1586683,1782853,-196170,422492,-618662,-255941,-875943,-6.43,-874524,-1419,1359376
2015 Q1,235921,212117,23804,84549,-60745,-20372,-81117,-0.60,-81117,-81117,1359376
2015 Q2,267547,221163,46384,43268,3116,11155,14271,0.10,-66846,-66846,1359376
2015 Q3,178343,145996,32347,68635,-36288,55050,17458,0.13,-49388,-49388,1359376
