驊訊,	6237
季度,營收,營業成本,營業毛利,營業費用,營業利益,業外收入,淨利,每股盈餘,母公司淨利,非控制淨利,股本
2013 Q1,87921,37273,50648,70045,-19397,11237,-5815,-0.08,0,-5815,779884
2013 Q2,127040,47235,79805,66751,13054,419,13466,0.18,0,7651,779884
2013 Q3,87958,31877,56081,65177,-9096,1431,-7720,-0.10,0,-69,772384
2013 Q4,384449,148757,235692,259635,-23943,24109,3246,0.04,0,3246,772184
2014 Q1,81893,29453,52440,66873,-14433,83372,63229,0.82,0,63229,772184
2014 Q2,90015,31824,58191,62497,-4306,6104,1889,0.02,0,65118,772184
2014 Q3,96053,38182,57871,59834,-1963,8474,6318,0.08,0,71436,771924
2014 Q4,361645,137707,223938,246866,-22928,109507,80671,1.05,0,80671,771924
2015 Q1,89215,33725,55490,62626,-7136,3787,-3254,-0.04,0,-3254,777179
2015 Q2,87018,33046,53972,64380,-10408,1256,-11198,-0.15,0,-14452,776563
2015 Q3,87957,32473,55484,57534,-2050,123500,121572,1.57,0,107120,776768
