驊訊,	6237
季度,營收,營業成本,營業毛利,營業費用,營業利益,業外收入,淨利,每股盈餘,股本
2013 Q1,87921,37273,50648,70045,-19397,11237,-5815,-0.08,779884
2013 Q2,127040,47235,79805,66751,13054,419,13466,0.18,779884
2013 Q3,87958,31877,56081,65177,-9096,1431,-7720,-0.10,772384
2013 Q4,384449,148757,235692,259635,-23943,24109,3246,0.04,772184
2014 Q1,81893,29453,52440,66873,-14433,83372,63229,0.82,772184
2014 Q2,90015,31824,58191,62497,-4306,6104,1889,0.02,772184
2014 Q3,96053,38182,57871,59834,-1963,8474,6318,0.08,771924
2014 Q4,361645,137707,223938,246866,-22928,109507,80671,1.05,771924
2015 Q1,89215,33725,55490,62626,-7136,3787,-3254,-0.04,777179
2015 Q2,87018,33046,53972,64380,-10408,1256,-11198,-0.15,776563
2015 Q3,87957,32473,55484,57534,-2050,123500,121572,1.57,776768
2015 Q4,364604,138415,226189,238138,-11949,109365,95800,1.24,777194
2016 Q1,80760,31313,49447,62471,-13024,10037,-2987,-0.04,780384
2016 Q2,102310,41587,60723,60598,125,22027,15368,0.20,779529
2016 Q3,114596,45044,69552,57913,11639,35478,47117,0.60,779434
2016 Q4,399856,164298,235558,249297,-13739,91442,66929,0.86,779479
2017 Q1,75246,33928,41318,62892,-21574,-2763,-24337,-0.31,782224
2017 Q2,85171,40315,44856,68523,-23667,246610,221008,2.83,781304
2017 Q3,91296,40914,50382,66854,-16472,9938,-6534,-0.08,781484
2017 Q4,367776,165035,202741,272334,-69593,253369,181821,2.33,790154
