泰偉,	3064
季度,營收,營業成本,營業毛利,營業費用,營業利益,業外收入,淨利,每股盈餘,股本
2013 Q1,71241,51985,19256,90524,-71268,7318,-61984,-0.86,726051
2013 Q2,70676,71514,-838,65005,-65843,128115,62091,0.86,726051
2013 Q3,41103,1901,39202,53628,-14426,1130,-13805,-0.19,726051
2013 Q4,243922,156761,87161,262194,-175033,149048,-32604,-0.45,726051
2014 Q1,75571,40951,34620,72400,-37780,9189,-33657,-0.47,726051
2014 Q2,33439,28197,5242,66516,-61274,7498,-54317,-0.75,726051
2014 Q3,15643,13876,1767,53588,-51821,-13171,-65390,-0.89,726051
2014 Q4,167857,115098,52759,252766,-200007,15157,-191447,-2.65,726051
2015 Q1,26143,27046,-903,65989,-66892,-56378,-122415,-1.70,726051
2015 Q2,34489,47791,-13302,60669,-73971,14163,-43210,-0.60,726051
