瀧澤科,	6609
季度,營收,營業成本,營業毛利,營業費用,營業利益,業外收入,淨利,每股盈餘,股本
2013 Q1,556511,459206,97305,85284,12021,14168,19095,0.27,710355
2013 Q2,724426,578914,145512,85808,59704,5921,52305,0.74,710355
2013 Q3,806501,615254,191247,92018,99229,-12845,72481,1.02,710355
2013 Q4,2838644,2243626,595018,354861,240157,14429,206051,2.90,710355
2014 Q1,763947,585687,178260,106151,72109,30358,84257,1.19,710355
2014 Q2,865723,662861,202862,92944,109918,-18851,68743,0.97,710355
2014 Q3,825902,618384,207518,107647,99871,11998,88516,1.25,710355
2014 Q4,3172207,2423501,748706,426645,322061,60022,304917,4.29,710355
2015 Q1,697312,544305,153007,92369,60638,-26175,28142,0.40,710355
2015 Q2,701535,537116,164419,98888,65531,-13102,29261,0.41,710355
2015 Q3,663825,529327,134498,116460,18038,91656,90132,1.27,710355
2015 Q4,2800646,2210457,590189,384011,206178,48200,195716,2.76,710355
2016 Q1,533004,407539,125465,95868,29597,-13454,12239,0.17,710355
2016 Q2,578542,455929,122613,93659,28954,-96,16304,0.23,710355
2016 Q3,629252,517425,111827,82390,29437,-27882,231,0.00,710355
2016 Q4,2368743,1875870,492873,366352,126521,-27679,72106,1.02,710355
2017 Q1,583201,475367,107834,78416,29418,-64704,-29708,-0.42,710355
2017 Q2,711966,577714,134252,98903,35349,22261,44773,0.63,710355
2017 Q3,655524,513761,141763,89279,52484,10238,49291,0.69,710355
2017 Q4,2872487,2282397,590090,372144,217946,-41048,138405,1.95,710355
2018 Q1,786880,616680,170200,79640,90560,-3996,72021,1.01,710355
