科誠,	4987
季度,營收,營業成本,營業毛利,營業費用,營業利益,業外收入,淨利,每股盈餘,股本
2013 Q1,187284,120691,66593,48794,17799,6153,20129,0.84,240000
2013 Q2,216844,132037,84807,54624,30183,16510,37701,1.57,240000
2013 Q3,283966,169288,114678,57631,57047,2868,48905,2.04,240000
2013 Q4,958746,585897,372849,230999,141850,42426,150032,6.25,240000
2014 Q1,289324,178986,110338,69160,41178,13510,44395,1.85,240000
2014 Q2,321624,197439,124185,63096,61089,-2248,43047,1.79,240000
2014 Q3,308074,193420,114654,61153,53501,3177,45605,1.90,240000
2014 Q4,1239113,764414,474699,267803,206896,24081,180572,7.52,240000
2015 Q1,271432,165134,106298,49034,57264,-13736,32593,1.36,240000
2015 Q2,283886,172864,111022,51652,59370,-2648,43110,1.71,252000
