系通,	5348
季度,營收,營業成本,營業毛利,營業費用,營業利益,業外收入,淨利,每股盈餘,股本
2013 Q1,43533,34506,9027,28893,-19866,14650,-6002,-0.23,259503
2013 Q2,61947,48357,13590,27721,-14131,3481,-10650,-0.41,259503
2013 Q3,52969,37546,15423,69540,-54117,-1976,-56033,-2.17,259503
2013 Q4,219426,174498,44928,172474,-127546,21442,-106271,-4.12,259503
2014 Q1,47027,32529,14498,25786,-11288,4336,-6952,-0.27,259503
2014 Q2,52424,40556,11868,21988,-10120,194,-9926,-0.39,259503
2014 Q3,49898,40342,9556,22728,-13172,3681,-9260,-0.36,259503
2014 Q4,210764,160988,49776,95967,-46191,14148,-31812,-1.23,259503
2015 Q1,52802,38498,14304,21936,-7632,-417,-8049,-0.31,259503
2015 Q2,45633,35601,10032,20252,-10220,-162,-10407,-0.40,259503
2015 Q3,47173,35348,11825,21580,-9755,12725,2970,0.11,259503
2015 Q4,206094,150494,55600,88991,-33391,11469,-21947,-0.85,259503
2016 Q1,35120,27722,7398,19020,-11622,-380,-12002,-0.46,259503
2016 Q2,27609,21241,6368,21528,-15160,2161,-12999,-0.50,259503
2016 Q3,37098,31067,6031,19706,-13675,-388,-14063,-0.54,259503
2016 Q4,146319,114381,31938,80623,-48685,5778,-42907,-1.65,259503
2017 Q1,25128,20199,4929,16954,-12025,-2238,-14263,-0.55,259503
2017 Q2,16843,14834,2009,14506,-12497,1520,-10977,-0.42,259503
2017 Q3,24079,17247,6832,14247,-7415,1627,-5788,-0.22,259503
2017 Q4,101599,80578,21021,59259,-38238,-284,-38522,-1.48,259503
