志信            ,	2611
季度,營收,營業成本,營業毛利,營業費用,營業利益,業外收入,淨利,每股盈餘,股本
2013 Q1,338536,273589,64947,72872,-7925,13403,2590,0.05,1735612
2013 Q2,427712,342966,84746,93159,-8413,10205,-45452,-0.26,1792172
2013 Q3,406145,315340,90805,114389,-23584,3615,-21219,-0.10,1792172
2013 Q4,1580575,1282850,297725,357359,-59634,125181,10987,0.12,1792172
2014 Q1,332869,265107,67762,79814,-12052,13471,-50,0.01,1792172
2014 Q2,355377,274339,81038,83407,-2369,-11217,-13072,-0.06,1742172
2014 Q3,394267,316684,77583,79572,-1989,77560,66305,0.38,1742172
2014 Q4,1438379,1104016,334363,334217,146,70211,62039,0.40,1742172
2015 Q1,367592,265540,102052,81539,20513,11114,27772,0.14,1741372
2015 Q2,328129,235496,92633,84454,8179,-5098,2633,0.00,1776199
2015 Q3,329701,236707,92994,91473,1521,34518,34550,0.18,1756199
2015 Q4,1366480,972930,393550,344231,49319,-8993,32713,0.20,1756199
2016 Q1,306724,211327,95397,81277,14120,-5748,5721,0.01,1756199
2016 Q2,313965,220244,93721,82941,10780,11114,19315,0.09,1782542
2016 Q3,312535,223760,88775,148994,-60219,10852,-43761,-0.09,1782542
2016 Q4,1222283,849489,372794,392734,-19940,-45389,-68103,-0.36,1782542
2017 Q1,257280,186405,70875,78861,-7986,-24579,-30428,-0.16,1779942
2017 Q2,267834,185783,82051,79404,2647,-17737,-14400,-0.05,1779942
2017 Q3,261527,184730,76797,80730,-3933,52555,48491,0.27,1779942
