堤維西          ,	1522
季度,營收,營業成本,營業毛利,營業費用,營業利益,業外收入,淨利,每股盈餘,母公司淨利,非控制淨利,股本
2013 Q1,3847447,3180435,665261,571016,94245,57252,126977,0.27,83495,43482,3142619
2013 Q2,4057455,3343653,713005,570054,142951,1828,124655,0.26,164662,86970,3128979
2013 Q3,4107749,3385455,728964,699903,29061,-36709,-10308,-0.01,161492,79832,3128979
2013 Q4,16496008,13575827,2928818,2462159,466659,-157188,199451,0.20,63383,136068,3128979
2014 Q1,4658192,3859756,898285,707224,191061,93044,236480,0.50,154908,81572,3128979
2014 Q2,4595749,3756286,840017,710710,129307,85666,120986,0.12,193837,163629,3128979
2014 Q3,4516083,3563268,953329,732699,220630,-17038,165090,0.42,323604,198952,3128979
2014 Q4,18762443,15103174,3760685,3028147,732538,271298,766870,1.64,512023,254847,3128979
2015 Q1,3730972,2914735,816762,578929,237833,-27359,147471,0.42,129731,17740,3128979
2015 Q2,3784654,2943999,841186,605598,235588,-7720,142160,0.36,242603,47028,3128979
2015 Q3,3722952,2957131,766178,617472,148706,223998,310426,0.91,526126,73931,3128979
2015 Q4,15045091,11746651,3300170,2469886,830284,289479,870690,2.43,759391,111299,3128979
2016 Q1,4065653,3124385,941361,631756,309605,31819,262238,0.74,229557,32681,3128979
