第一店          ,	2706
季度,營收,營業成本,營業毛利,營業費用,營業利益,業外收入,淨利,每股盈餘,股本
2013 Q1,88439,29183,59256,7256,52000,1247,44148,0.13,3502023
2013 Q2,90352,31456,58896,7384,51512,53733,89038,0.25,3698137
2013 Q3,89375,31516,57859,7480,50379,75021,105605,0.29,3698137
2013 Q4,360633,125109,235524,30185,205339,156289,303373,0.82,3698137
2014 Q1,89867,28989,60878,8356,52522,31113,69368,0.19,3698137
2014 Q2,91317,29326,61991,8115,53876,94110,125628,0.34,3920025
2014 Q3,93857,30286,63571,8247,55324,104700,134278,0.34,3920025
2014 Q4,369016,117639,251377,35890,215487,255524,396220,1.01,3920025
2015 Q1,93032,27953,65079,7814,57265,59381,96770,0.25,3920025
2015 Q2,93456,28191,65265,7605,57660,114813,145865,0.37,4202267
