亞光            ,	3019
季度,營收,營業成本,營業毛利,營業費用,營業利益,業外收入,淨利,每股盈餘,母公司淨利,非控制淨利,股本
2013 Q1,3598072,3354266,243806,512068,-268262,411323,123979,0.56,157365,-33386,2810385
2013 Q2,4204827,3708684,496143,543454,-47311,83840,3047,0.04,167802,-40777,2810385
2013 Q3,5065899,4375277,690622,563422,127200,-7691,89680,0.21,227835,-11130,2810385
2013 Q4,17954790,15780280,2174510,2344277,-169767,-544248,-825242,-3.05,-857271,32029,2810385
2014 Q1,4147379,3683909,463470,605910,-142440,61497,-110700,-0.59,-166838,56138,2810385
2014 Q2,4395172,3893156,502016,533624,-31608,88608,33007,0.04,-156661,78968,2810385
2014 Q3,4818165,4105575,712590,618224,94366,-32881,29174,0.00,-156020,107501,2810385
2014 Q4,17708628,15464565,2244063,2386540,-142477,33092,-214832,-1.19,-333913,119081,2810839
2015 Q1,3999496,3560499,438997,508816,-69819,46940,-44154,-0.18,-50658,6504,2810839
2015 Q2,4684131,4024705,659426,521018,138408,7888,118398,0.21,7953,66291,2810839
2015 Q3,5131486,4200081,931405,661786,269619,54419,268133,0.64,188556,153821,2810839
2015 Q4,18260647,15648121,2612526,2250364,362162,36305,262577,0.37,104467,158110,2810839
2016 Q1,3536217,2961097,575120,521632,53488,-6051,32413,0.08,22549,9864,2810839
