東訊            ,	2321
季度,營收,營業成本,營業毛利,營業費用,營業利益,業外收入,淨利,每股盈餘,股本
2013 Q1,1754262,1607061,147201,152232,-5031,-41346,-46377,-0.16,6306652
2013 Q2,1891488,1719708,171780,157435,14345,56039,70384,0.22,6306652
2013 Q3,1853107,1676380,176727,155758,20969,-9600,11369,-0.01,6306652
2013 Q4,7075900,6397432,678468,617684,60784,-19974,40214,0.02,6306652
2014 Q1,1514317,1400838,113479,141822,-28343,36448,8105,-0.01,6306652
2014 Q2,1956246,1767846,188400,139553,48847,-15089,33756,0.04,6306652
2014 Q3,1470818,1345715,125103,138865,-13762,-22012,-38191,-0.17,6306652
2014 Q4,6164727,5611345,553382,566326,-12944,-20932,-36079,-0.29,6306652
2015 Q1,969708,863246,106462,117264,-10802,13239,2437,0.00,6306652
2015 Q2,806228,743807,62421,116405,-53984,8332,-47546,-0.15,6306652
2015 Q3,1293920,1180310,113610,126560,-12950,-2891,-14758,-0.06,6306652
2015 Q4,4080867,3683663,397204,476677,-79473,4925,-76699,-0.27,6306652
2016 Q1,1002010,887997,114013,108276,5737,2313,8050,0.03,6306652
2016 Q2,1043160,914341,128819,109130,19689,14968,29439,0.08,6306652
2016 Q3,878764,752822,125942,114179,11763,6048,17762,0.05,6306652
2016 Q4,4101046,3592969,508077,463081,44996,24863,63363,0.16,6306652
2017 Q1,760605,674939,85666,100981,-15315,-22007,-37322,-0.13,6306652
2017 Q2,789109,697174,91935,104834,-12899,21452,8553,0.02,6306652
2017 Q3,915035,837055,77980,97841,-19861,8321,-11606,-0.03,6306652
2017 Q4,3085255,2754186,331069,397405,-66336,-721,-67123,-0.21,6306652
2018 Q1,592120,539589,52531,94416,-41885,1020,-40865,-0.11,6306652
2018 Q2,594150,530242,63908,90336,-26428,33438,6339,0.03,6306652
2018 Q3,661795,605541,56254,76487,-20233,11890,-8337,-0.05,3153326
