達運            ,	6120
季度,營收,營業成本,營業毛利,營業費用,營業利益,業外收入,淨利,每股盈餘,母公司淨利,非控制淨利,股本
2013 Q1,3967990,3872207,95783,266004,-170221,1105,-149126,-0.32,-148234,-892,4563539
2013 Q2,4439914,4292079,147835,282914,-135079,55694,-75736,-0.16,-219153,-5709,4563539
2013 Q3,4408798,4320370,88428,290559,-202131,47404,-167896,-0.37,-386153,-6605,4563539
2013 Q4,16910703,16610366,300337,1090834,-790497,-114992,-868108,-1.89,-861448,-6660,4563539
2014 Q1,3922345,3777208,145137,272571,-127434,5151,-119036,-0.26,-118746,-290,4563539
2014 Q2,4077972,4078746,-774,272891,-273665,142555,-138081,-0.31,-258799,1682,4563539
2014 Q3,3497516,3669139,-171623,247788,-419411,45443,-376112,-0.82,-634911,1682,4563539
2014 Q4,43817653,42114384,1703269,1856712,-153443,2400256,1290190,2.41,0,1290190,7812451
2015 Q1,10985899,10320501,665398,490554,174844,56763,149802,0.20,149802,0,7499671
2015 Q2,9449290,9248606,200684,423367,-222683,103306,-144823,-0.19,4979,4979,7499671
2015 Q3,10280525,9944242,336283,535572,-199289,117189,-173236,-0.23,-168257,-168257,7499671
