安集            ,	6477
季度,營收,營業成本,營業毛利,營業費用,營業利益,業外收入,淨利,每股盈餘,股本
2013 Q1,n/a
2013 Q2,n/a
2013 Q3,n/a
2013 Q4,n/a
2014 Q1,n/a
2014 Q2,n/a
2014 Q3,n/a
2014 Q4,1264355,1039777,224578,64979,159599,-20926,122177,2.10,626800
2015 Q1,n/a
2015 Q2,501411,412478,88933,38840,50093,-8303,32716,0.52,671800
2015 Q3,n/a
2015 Q4,1304521,1088032,216489,88469,128020,-24787,85664,1.30,736800
2016 Q1,175077,143885,31192,17999,13193,-8255,4145,0.06,736800
2016 Q2,331247,293545,37702,19934,17768,-7561,3557,0.05,824566
2016 Q3,123028,88934,34094,92318,-58224,-6816,-66603,-0.81,824566
