和桐            ,	1714
季度,營收,營業成本,營業毛利,營業費用,營業利益,業外收入,淨利,每股盈餘,股本
2013 Q1,11745380,11131384,613996,457916,156080,-22813,92815,0.13,8694718
2013 Q2,12863281,12273656,589625,412646,176979,-41779,101872,0.14,9129454
2013 Q3,12947630,12173782,773848,458974,314874,-48383,175642,0.16,9129454
2013 Q4,54570374,51902027,2668347,1848609,819738,-221572,342305,0.53,9129454
2014 Q1,13936750,13204534,732216,539108,193108,-50696,82404,0.13,9129454
2014 Q2,14429205,13747687,681518,485070,196448,-258589,-96248,-0.06,9585927
2014 Q3,13086520,12525178,561342,541299,20043,-115042,-149000,-0.02,9585927
2014 Q4,56677333,54366833,2310500,2135301,175199,-1192817,-1159136,-0.42,9585927
2015 Q1,11356116,10859318,496798,519451,-22653,-109904,-157204,0.01,9585927
2015 Q2,10197953,9555215,642738,592242,50496,73307,89964,0.22,9585927
2015 Q3,8869009,8431125,437884,451860,-13976,257587,218485,0.33,9585927
