亞力            ,	1514
季度,營收,營業成本,營業毛利,營業費用,營業利益,業外收入,淨利,每股盈餘,母公司淨利,非控制淨利,股本
2013 Q1,980720,865983,114757,89922,24835,6759,29044,0.15,29757,-713,2010670
2013 Q2,913797,787156,126421,96174,30247,-1350,21939,0.12,52214,-1231,2010670
2013 Q3,761236,676380,84783,84252,531,4673,876,0.01,53446,-1587,2010670
2013 Q4,3457016,3018044,439039,372406,66633,-538,67998,0.36,69647,-1649,2010670
2014 Q1,638535,549086,89449,88261,1188,18664,22855,0.12,23070,-215,2010670
2014 Q2,835625,746681,88821,97166,-8345,-284,-7567,-0.04,16061,-773,2010670
2014 Q3,753653,629386,124076,100641,23435,14454,36780,0.18,51198,870,2010670
2014 Q4,3403124,2940447,459497,398136,61361,54504,110897,0.55,108635,2262,2010670
2015 Q1,792923,693600,102503,89842,16360,5788,19917,0.11,21190,-1273,2010670
2015 Q2,935114,821876,113023,90954,22069,7532,22527,0.11,44064,-1620,2010670
2015 Q3,911337,779207,132175,100712,31463,46528,68136,0.33,109522,1058,2010670
2015 Q4,3542976,3083378,462726,383887,78839,55002,117888,0.59,116439,1449,2010670
