運錩            ,	2069
季度,營收,營業成本,營業毛利,營業費用,營業利益,業外收入,淨利,每股盈餘,股本
2013 Q1,n/a
2013 Q2,n/a
2013 Q3,n/a
2013 Q4,n/a
2014 Q1,n/a
2014 Q2,n/a
2014 Q3,n/a
2014 Q4,n/a
2015 Q1,n/a
2015 Q2,3750092,3496257,253835,171223,82612,-19714,37699,0.35,1100000
2015 Q3,2073888,1931889,141999,94598,47401,-18766,20719,0.19,1121560
2015 Q4,7649128,7139673,509455,349214,160241,-58007,61022,0.55,1121560
2016 Q1,1524774,1402961,121813,85698,36115,-17879,9686,0.09,1243100
2016 Q2,1803621,1620301,183320,92777,90543,-14026,67209,0.55,1243100
2016 Q3,1936310,1719850,216460,108674,107786,-9815,82736,0.68,1243100
