淳安            ,	6283
季度,營收,營業成本,營業毛利,營業費用,營業利益,業外收入,淨利,每股盈餘,股本
2013 Q1,559491,471254,88237,77779,10458,-1400,9306,0.10,1248805
2013 Q2,614949,527256,87693,79214,8479,-1642,5835,0.04,1248805
2013 Q3,455513,424379,31134,110748,-79614,-3193,-78699,-0.64,1248805
2013 Q4,2261166,2041399,219767,399135,-179368,-48399,-205292,-1.64,1248805
2014 Q1,338398,336556,1842,79250,-77408,4128,-70392,-0.58,1265711
2014 Q2,309652,331715,-22063,80505,-102568,-668,-84294,-0.60,1448805
2014 Q3,329685,337919,-8234,67909,-76143,-180985,-221516,-1.56,1448805
2014 Q4,1297857,1344899,-47042,303182,-350224,-229004,-509953,-3.72,1448805
2015 Q1,240389,196832,43557,41675,1882,13934,15578,0.11,1423805
2015 Q2,211960,199300,12660,43783,-31123,36584,5244,0.04,1423805
2015 Q3,211986,182102,29884,46908,-17024,6465,-10157,-0.08,1423805
2015 Q4,926288,787935,138353,183756,-45403,61235,14623,0.10,1423805
2016 Q1,212750,178252,34498,42359,-7861,20204,11488,0.08,1423805
2016 Q2,201084,174117,26967,44078,-17111,23588,6263,0.04,1423805
2016 Q3,238382,168824,69558,51386,18172,12928,30771,0.40,775430
2016 Q4,880780,695305,185475,264266,-78791,171329,89334,1.09,1275430
