茂順            ,	9942
季度,營收,營業成本,營業毛利,營業費用,營業利益,業外收入,淨利,每股盈餘,股本
2013 Q1,561304,355760,205544,80759,124785,18629,108156,1.30,831613
2013 Q2,669987,417743,252081,88356,163725,10194,128876,1.55,831613
2013 Q3,645770,407890,237573,86927,150646,12132,127288,1.53,831613
2013 Q4,2536119,1601483,935565,357580,577985,95617,503555,6.06,831613
2014 Q1,710276,449939,260065,92202,167863,21017,144323,1.73,831613
2014 Q2,764382,471527,292111,95670,196441,-6116,137632,1.65,831613
2014 Q3,715471,451839,263632,96801,166831,10869,135515,1.63,831613
2014 Q4,2903866,1828592,1073716,418043,655673,53479,524962,6.32,831613
2015 Q1,697281,447711,250440,102278,148162,-18002,99930,1.22,831613
2015 Q2,724162,472407,251511,105607,145904,5391,102423,1.23,831613
