正道            ,	1506
季度,營收,營業成本,營業毛利,營業費用,營業利益,業外收入,淨利,每股盈餘,股本
2013 Q1,347340,322782,24558,51892,-27334,3663,-23671,-0.17,1222516
2013 Q2,364359,336619,27740,43709,-15969,13548,-11355,-0.09,1222516
2013 Q3,355292,314874,40418,44455,-4037,-3930,-9336,-0.06,1222516
2013 Q4,1433888,1325069,108819,191510,-82691,-10211,-99322,-0.69,1222516
2014 Q1,331046,293678,37368,47307,-9939,1989,-8694,-0.06,1222516
2014 Q2,400211,336293,63918,53051,10867,-5872,4415,0.04,1222516
2014 Q3,422724,348691,74033,53508,20525,-8961,11135,0.11,1222516
2014 Q4,1566405,1322982,243423,212524,30899,-21748,7531,0.11,1222516
2015 Q1,377845,313520,64325,49356,14969,-7494,5344,0.05,1222516
2015 Q2,427859,353077,74782,65343,9439,-5900,3995,0.04,1222557
2015 Q3,363336,295855,67481,60580,6901,20212,22093,0.18,1222557
2015 Q4,1549896,1275007,274889,249334,25555,-2024,32548,0.29,1222557
2016 Q1,413601,333042,80559,64019,16540,-5921,7508,0.05,1222557
2016 Q2,413180,335158,78022,64573,13449,-6092,4405,0.03,1222557
2016 Q3,340860,283903,56957,52578,4379,627,2464,0.01,1222557
2016 Q4,1572057,1272624,299433,253917,45516,-15363,22302,0.17,1222557
2017 Q1,356056,296932,59124,57453,1671,-23016,24858,0.18,1222557
2017 Q2,342641,283249,59392,48745,10647,-8324,1236,0.00,1222557
2017 Q3,321035,266364,54671,67137,-12466,-4342,-15879,-0.13,1222557
2017 Q4,1362959,1142919,220040,242832,-22792,-40020,-12052,-0.12,1224405
