海華            ,	3694
季度,營收,營業成本,營業毛利,營業費用,營業利益,業外收入,淨利,每股盈餘,股本
2013 Q1,1337056,1153824,183232,265910,-82678,13749,-62403,-0.48,1298388
2013 Q2,1641138,1446086,195052,276947,-81895,8811,-64760,-0.50,1298388
2013 Q3,1712319,1470722,241597,288628,-47031,-14314,-64852,-0.50,1298388
2013 Q4,6405244,5555092,850152,1137499,-287347,18512,-258768,-1.99,1298388
2014 Q1,1261985,1106531,155454,240235,-84781,-7492,-92273,-0.71,1298388
2014 Q2,1174937,1267400,-92463,246694,-339157,-4189,-358966,-2.76,1298388
2014 Q3,1660240,1403718,256522,250875,5647,18801,22983,0.18,1298388
2014 Q4,5394897,4980128,414769,969876,-555107,20683,-562437,-4.33,1298388
2015 Q1,965718,800227,165491,237608,-72117,-6471,-81456,-0.63,1298388
2015 Q2,1356433,1167188,189245,210569,-21324,-1891,-25147,-0.19,1298388
2015 Q3,2165875,1862080,303795,219539,84256,-5484,78772,0.61,1298388
2015 Q4,6600486,5649530,950956,883752,67204,-22655,38825,0.30,1298388
2016 Q1,1465735,1249329,216406,188693,27713,-12816,13830,0.11,1298388
2016 Q2,1416180,1212559,203621,187210,16411,-13631,2780,0.02,1298388
2016 Q3,1877871,1592015,285856,214587,71269,-25450,45819,0.35,1298388
2016 Q4,6135483,5206007,929476,798117,131359,-52384,77908,0.60,1298388
2017 Q1,1181155,1008629,172526,172275,251,-21955,-21704,-0.17,1298388
2017 Q2,1552374,1349877,202497,189899,12598,13830,26436,0.20,1334938
2017 Q3,1818375,1601878,216497,204481,12016,14802,26818,0.20,1334938
2017 Q4,6229047,5448050,780997,749562,31435,2826,34269,0.26,1334938
2018 Q1,1380416,1235283,145133,202891,-57758,20143,-34347,-0.26,1634188
2018 Q2,1622755,1427507,195248,196962,-1714,-22286,-24000,-0.16,1509938
2018 Q3,2024689,1811929,212760,202104,10656,3112,13768,0.09,1506858
