台航            ,	2617
季度,營收,營業成本,營業毛利,營業費用,營業利益,業外收入,淨利,每股盈餘,股本
2013 Q1,668388,548939,119449,32902,86547,190809,254156,0.61,4172945
2013 Q2,690783,639013,51770,37571,14199,154276,151175,0.36,4172945
2013 Q3,732540,624462,108078,41473,66605,6230,57307,0.14,4172945
2013 Q4,2772840,2446826,326014,148776,177238,430025,542293,1.30,4172945
2014 Q1,705939,571503,134436,32351,102085,8923,93008,0.22,4172945
2014 Q2,735309,649731,85578,31795,53783,95642,79425,0.19,4172945
2014 Q3,744220,670216,74004,32427,41577,23369,44946,0.11,4172945
2014 Q4,2897517,2531797,365720,131299,234421,188083,305504,0.73,4172945
2015 Q1,667287,567713,99574,28847,70727,15211,83438,0.20,4172945
2015 Q2,683391,639647,43744,28299,15445,-30596,-32651,-0.08,4172945
2015 Q3,687256,629328,57928,23229,34699,35840,51539,0.13,4172945
2015 Q4,2682432,2452098,230334,106462,123872,11539,93911,0.22,4172945
2016 Q1,566585,558537,8048,23959,-15911,24778,9027,0.02,4172945
2016 Q2,590612,569961,20651,23322,-2671,1446,-6885,-0.01,4172945
2016 Q3,629754,619233,10521,25099,-14578,3261,-16717,-0.04,4172945
2016 Q4,2457613,2425735,31878,94540,-62662,-5963,-90825,-0.22,4172945
