億豐            ,	8464
季度,營收,營業成本,營業毛利,營業費用,營業利益,業外收入,淨利,每股盈餘,股本
2013 Q1,n/a
2013 Q2,n/a
2013 Q3,n/a
2013 Q4,n/a
2014 Q1,n/a
2014 Q2,6628223,3882897,2745326,1540523,1204803,-39618,877844,3.47,2571875
2014 Q3,n/a
2014 Q4,13859143,8106241,5752902,3237521,2515381,-131027,1926249,8.48,2271875
2015 Q1,n/a
2015 Q2,7641486,4290398,3351088,1814557,1536531,-45273,1140333,5.00,2604622
2015 Q3,4514487,2460560,2053927,998740,1055187,-74193,752205,2.83,2604622
2015 Q4,16820551,9354818,7465733,3880519,3585214,-88836,2671004,10.09,2930202
2016 Q1,4140703,2200567,1940136,1100910,839226,-26382,644498,2.16,2930202
2016 Q2,4944656,2564804,2379852,1093212,1286640,86886,1037337,3.50,2930202
2016 Q3,4927947,2471907,2456040,1098282,1357758,-16803,1031168,3.48,2930202
2016 Q4,18863937,9721635,9142302,4482077,4660225,227389,3732174,12.59,2930202
2017 Q1,4321210,2179102,2142108,1017301,1124807,-160102,703498,2.38,2930202
2017 Q2,5282576,2742569,2540007,1187460,1352547,95800,1099980,3.70,2930202
