厚生            ,	2107
季度,營收,營業成本,營業毛利,營業費用,營業利益,業外收入,淨利,每股盈餘,股本
2013 Q1,603414,331389,272025,88968,183057,74602,241187,0.49,4971894
2013 Q2,1611366,546722,1064644,139474,925170,17392,869252,1.75,4971894
2013 Q3,942727,409595,533132,89884,443248,41271,450283,0.91,4971894
2013 Q4,4120132,1734477,2385655,400064,1985591,114239,1926458,3.87,4971894
2014 Q1,821519,381881,439638,92399,347239,19194,344758,0.69,4971894
2014 Q2,2607869,620233,1987636,87998,1899638,-37313,1647905,3.32,4971894
2014 Q3,1248580,415849,832731,76737,755994,104580,857825,1.72,4971894
2014 Q4,5543681,1841732,3701949,352235,3349714,160731,3268772,6.57,4971894
2015 Q1,754065,334668,419397,60801,358596,-2273,346627,0.70,4971894
2015 Q2,567309,319120,248189,71425,176764,-25939,-8994,-0.02,4971894
2015 Q3,347538,252533,95005,47936,47069,247369,254843,0.51,4971894
2015 Q4,2290940,1235218,1055722,244056,811666,208284,789818,1.60,4904684
2016 Q1,363244,238221,125023,64503,60520,-29442,24992,0.05,4904684
2016 Q2,374534,250011,124523,56710,67813,13918,42968,0.09,4817774
2016 Q3,400860,288319,112541,47734,64807,7127,70994,0.15,4336000
2016 Q4,1708188,1181485,526703,240174,286529,128053,327101,0.71,4336000
2017 Q1,468437,321060,147377,49000,98377,-104981,1251,0.00,4250000
