順天            ,	5525
季度,營收,營業成本,營業毛利,營業費用,營業利益,業外收入,淨利,每股盈餘,股本
2013 Q1,123537,104812,18725,27456,-8731,-10608,-33156,-0.15,2338847
2013 Q2,1709198,1096877,612321,48065,564256,-1305,532138,2.36,2385624
2013 Q3,134693,104826,29867,42244,-12377,-2173,-15238,-0.11,2385624
2013 Q4,2942973,2084292,858681,187185,671496,-14520,620569,2.69,2385624
2014 Q1,526075,366457,159618,56617,103001,-6062,74057,0.32,2385624
2014 Q2,555786,395184,160602,89541,71061,-7327,76968,0.34,2457193
2014 Q3,321574,289347,32227,46170,-13943,-3807,-18315,-0.07,2457193
2014 Q4,4042406,3089233,953173,300379,652794,-22492,584128,2.46,2457193
2015 Q1,1165655,877770,287885,60753,227132,-6068,197193,0.83,2457193
2015 Q2,1270573,898945,371628,50103,321525,-4869,302088,1.27,2530909
2015 Q3,714211,529584,184627,51750,132877,-548,126311,0.52,2530909
2015 Q4,3751297,2817496,933801,253324,680477,-23313,587933,2.40,2530909
2016 Q1,155983,116997,38986,31954,7032,-2276,-10105,-0.04,2530909
2016 Q2,205655,163319,42336,44969,-2633,6954,4934,0.02,2530909
2016 Q3,359922,256773,103149,46057,57092,-958,53443,0.22,2530909
2016 Q4,993800,729393,264407,197253,67154,13582,59562,0.24,2530909
2017 Q1,100877,79069,21808,37402,-15594,-2496,-18787,-0.08,2530909
2017 Q2,291811,224717,67094,36629,30465,-2233,21158,0.09,2530909
2017 Q3,251540,192073,59467,49657,9810,-17,16703,0.08,2227199
2017 Q4,1479962,959622,520340,231523,288817,-6171,279035,1.20,2227199
2018 Q1,354479,280554,73925,49209,24716,2078,22214,0.10,2227199
