亞太電          ,	3682
季度,營收,營業成本,營業毛利,營業費用,營業利益,業外收入,淨利,每股盈餘,股本
2013 Q1,5461381,3440967,2020414,1399580,620834,37789,661563,0.20,32840000
2013 Q2,5275416,3517427,1757989,1196225,561764,49736,608476,0.19,32840000
2013 Q3,4894156,3225189,1668967,1304828,364139,8800,367842,0.11,33056270
2013 Q4,20125362,13152463,6972899,5104273,1868626,-13164,1842776,0.56,33056270
2014 Q1,4173034,2716660,1456374,1127459,328915,48937,317827,0.10,33056270
2014 Q2,4157244,2834032,1323212,1254837,68375,13978,69644,0.02,33056270
2014 Q3,4032683,2893024,1139659,1136442,3217,31108,40468,0.01,38885155
2014 Q4,16302527,11590475,4712052,4664799,47253,-10253442,-8412424,-2.35,38885155
2015 Q1,3776975,2997159,779816,1205607,-425791,31485,-324249,-0.08,38885155
2015 Q2,3840770,3425486,415284,1407392,-992108,29099,-799352,-0.20,38885155
