雷虎            ,	8033
季度,營收,營業成本,營業毛利,營業費用,營業利益,業外收入,淨利,每股盈餘,股本
2013 Q1,249847,174799,75048,112422,-37374,-8063,-51721,-0.55,917291
2013 Q2,276336,188301,88035,112602,-24567,-4090,-32260,-0.31,917291
2013 Q3,254494,174591,79903,104339,-24436,-2121,-26320,-0.25,917291
2013 Q4,1058859,743253,314886,440160,-125274,164178,8639,0.21,917291
2014 Q1,308867,225771,82475,112259,-29784,-8018,-44143,-0.43,917291
2014 Q2,297749,203261,94567,112870,-18303,-1951,-24886,-0.21,1087291
2014 Q3,290305,222150,68132,125765,-57633,-962,-56231,-0.50,1087291
2014 Q4,1164885,849577,317729,454300,-136571,-25488,-177421,-1.55,1087291
2015 Q1,234653,157290,75146,126366,-51220,-15689,-70834,-0.59,1287291
2015 Q2,232760,141156,87923,121088,-33165,62760,26471,0.20,1287291
2015 Q3,200942,131214,68003,112965,-44962,8992,-35781,-0.27,1287291
2015 Q4,886665,588558,291647,476116,-184469,4854,-193708,-1.51,1287291
2016 Q1,213524,134973,79291,111271,-31980,36357,492,0.00,1287291
2016 Q2,170902,100678,70648,98669,-28021,-3754,-32455,-0.26,1287291
2016 Q3,162293,97846,63889,89754,-25865,-1598,-27585,-0.21,1287291
2016 Q4,686452,443804,243197,433007,-189810,8351,-193570,-1.52,1287291
2017 Q1,184427,114822,69794,87298,-17504,-516,-20725,-0.16,1287291
2017 Q2,197079,128878,68401,86568,-18167,-6464,-23405,-0.20,1287291
2017 Q3,223413,145598,77313,93236,-15923,6198,-9864,-0.12,1094198
