豐興            ,	2015
季度,營收,營業成本,營業毛利,營業費用,營業利益,業外收入,淨利,每股盈餘,股本
2013 Q1,7600694,6968019,632675,172880,459795,37775,417314,0.72,5815994
2013 Q2,7294965,6831458,463507,160057,303450,13930,265983,0.46,5815994
2013 Q3,7239331,6728400,510931,169805,341126,46956,327670,0.56,5815994
2013 Q4,29899588,27588501,2311087,690730,1620357,108526,1446331,2.49,5815994
2014 Q1,7379818,6789801,590017,183156,406861,39553,375556,0.65,5815994
2014 Q2,8120061,7446590,673471,187586,485885,15977,419209,0.72,5815994
2014 Q3,7187936,6618087,569849,184569,385280,62260,381554,0.66,5815994
2014 Q4,30171468,27607924,2563544,757351,1806193,174041,1668131,2.87,5815994
2015 Q1,6942698,6214873,727825,202550,525275,37886,473601,0.81,5815994
2015 Q2,5875816,5070310,805506,178314,627192,37266,552016,0.95,5815994
2015 Q3,5117215,4583674,533541,169160,364381,76123,372233,0.64,5815994
