中砂            ,	1560
季度,營收,營業成本,營業毛利,營業費用,營業利益,業外收入,淨利,每股盈餘,股本
2013 Q1,981917,726064,255853,114870,140983,1196,117546,0.83,1410000
2013 Q2,1012790,710477,302313,118988,183325,-24821,130550,0.93,1410000
2013 Q3,1061272,730670,330602,110130,220472,-50740,138289,0.98,1410000
2013 Q4,4062397,2870463,1191934,462492,729442,-86445,526055,3.73,1410000
2014 Q1,1027705,715486,312219,125938,186281,-1967,152725,1.08,1410000
2014 Q2,1163961,769126,394835,110793,284042,-41624,192595,1.37,1410000
2014 Q3,1117173,728506,388667,204635,184032,11053,149438,1.06,1410000
2014 Q4,4354824,2918423,1436401,580387,856014,-33593,653437,4.63,1410000
2015 Q1,1017144,698935,318209,127982,190227,-7250,151139,1.07,1410000
2015 Q2,1053098,713303,339795,135942,203853,-10125,159985,1.13,1410000
2015 Q3,1029552,726800,302752,145493,157259,30872,155595,1.10,1410000
2015 Q4,4046260,2796830,1249430,562839,686591,19450,583324,4.14,1410000
2016 Q1,934505,680233,254272,135750,118522,-1616,97032,0.69,1410000
2016 Q2,1004217,718879,285338,135787,149551,4917,128209,0.91,1410000
2016 Q3,1045950,744150,301800,140988,160812,-5339,129038,0.92,1410000
