中視            ,	9928
季度,營收,營業成本,營業毛利,營業費用,營業利益,業外收入,淨利,每股盈餘,股本
2013 Q1,246603,282072,-35469,47062,-82531,11707,-70942,-0.53,1327246
2013 Q2,280003,295302,-15299,45987,-61286,13733,-47553,-0.36,1327246
2013 Q3,321340,319620,1720,44874,-43154,9917,-33237,-0.25,1327246
2013 Q4,1262767,1283180,-20413,186193,-206606,46532,-162117,-1.22,1327246
2014 Q1,230180,265971,-35791,46820,-82611,8510,-74091,-0.56,1327246
2014 Q2,235862,241626,-5764,46665,-52429,14631,-37798,-0.28,1327246
2014 Q3,224195,258509,-34314,48500,-82814,18541,-64273,-0.49,1327246
2014 Q4,1005026,1107867,-102841,193360,-296201,63204,-234219,-1.77,1327246
2015 Q1,156426,254582,-98156,48076,-146232,8655,-137577,-1.04,1327246
2015 Q2,229437,299594,-70157,48699,-118856,33124,-85732,-0.65,1327246
2015 Q3,246910,288980,-42070,46852,-88922,35429,-53493,-0.40,1327246
2015 Q4,952840,1146526,-193686,193036,-386722,90844,-296812,-2.24,1327246
2016 Q1,189529,224621,-35092,47537,-82629,23213,-59416,-0.45,1327246
2016 Q2,194733,228566,-33833,43322,-77155,17036,-60185,-0.45,1327246
2016 Q3,179950,222291,-42341,44835,-87176,22381,-64795,-0.49,1327246
