台塑化          ,	6505
季度,營收,營業成本,營業毛利,營業費用,營業利益,業外收入,淨利,每股盈餘,股本
2013 Q1,247817407,236441078,11376329,2511729,8864600,2582561,9587289,1.01,95259597
2013 Q2,200481652,200600481,-118829,2315922,-2434751,2467550,585390,0.06,95259597
2013 Q3,235787805,221917404,13870401,2317758,11552643,170285,9955121,1.04,95259597
2013 Q4,931333890,898078442,33255448,9802216,23453232,7562642,26859301,2.82,95259597
2014 Q1,263363117,252939504,10423613,2536455,7887158,2555000,8782508,0.92,95259597
2014 Q2,219563722,211150832,8412890,2409099,6003791,-330711,6476833,0.68,95259597
2014 Q3,236129988,229150403,6979585,2400600,4578985,3306726,6810902,0.72,95259597
2014 Q4,913085277,903507025,9578252,9752773,-174521,9274060,9069577,0.95,95259597
2015 Q1,155034556,151440243,3594313,2350781,1243532,57801,1122927,0.12,95259597
2015 Q2,183975641,153271914,30703727,2447728,28255999,758150,24691850,2.59,95259597
2015 Q3,140207369,133024157,7183212,2312468,4870744,5480688,8966726,0.94,95259597
2015 Q4,629513853,574353426,55160427,9678274,45482153,7230420,47306857,4.97,95259597
2016 Q1,124471678,109722931,14748747,2399503,12349244,173801,10447660,1.10,95259597
2016 Q2,140951994,107730632,33221362,2459438,30761924,613553,25833989,2.71,95259597
2016 Q3,128451229,108524962,19926267,2589609,17336658,2143132,16686479,1.75,95259597
2016 Q4,546161413,449702499,96458914,10249581,86209333,4468821,75768469,7.95,95259597
2017 Q1,164485990,132405953,32080037,2633798,29446239,-2294801,22617270,2.37,95259597
