宜進            ,	1457
季度,營收,營業成本,營業毛利,營業費用,營業利益,業外收入,淨利,每股盈餘,母公司淨利,非控制淨利,股本
2013 Q1,967096,925142,41954,38322,3632,-1078,2554,0.00,1248,1306,3178746
2013 Q2,1251145,1209216,41929,42390,-461,3999,2402,0.01,2953,2003,3178746
2013 Q3,1027439,1015019,12420,41120,-28700,114394,76051,0.29,78641,2366,3178746
2013 Q4,4416877,4301627,115250,170932,-55682,253458,182791,0.72,181586,1205,3178746
2014 Q1,1116079,1062709,53370,46403,6967,15223,22655,0.05,13508,9147,3178746
2014 Q2,1251262,1184420,66842,48847,17995,76632,91345,0.18,58480,55520,3224490
2014 Q3,1101331,1014221,87110,50487,36623,-5152,30048,0.09,81051,62997,3351640
2014 Q4,4418058,4111017,307041,179463,127578,-19251,102458,0.34,88140,14318,3351640
2015 Q1,785432,677357,108075,47592,60483,57635,114575,0.42,110540,4035,3351640
2015 Q2,1011041,921873,89168,71232,17936,375647,391242,1.16,416045,89772,3351640
2015 Q3,1277089,1218688,58401,72508,-14107,10074,-15546,0.13,450693,39578,3351640
