萬洲            ,	1715
季度,營收,營業成本,營業毛利,營業費用,營業利益,業外收入,淨利,每股盈餘,母公司淨利,非控制淨利,股本
2013 Q1,2410298,2081187,329111,214935,114176,11416,107999,0.33,98789,9210,3204347
2013 Q2,2751043,2339353,411690,225588,186102,18492,170564,0.51,257417,21146,3308975
2013 Q3,2698097,2324836,373261,233050,140211,-598,112965,0.31,0,31045,3442655
2013 Q4,10571692,9114016,1457676,907663,550013,43645,483463,1.38,0,39834,3554217
2014 Q1,2703935,2369053,334882,229242,105640,45482,124472,0.30,114920,9552,4008148
2014 Q2,2875255,2508759,366496,250975,115521,123511,177555,0.42,281316,20711,4071272
2014 Q3,2695531,2363739,331792,264943,66849,350694,354327,0.86,625782,30572,4128166
2014 Q4,10970682,9613252,1357430,1025048,332382,567835,733834,1.77,695983,37851,3983122
2015 Q1,2463622,2096771,366851,227247,139604,-44261,74537,0.17,66300,8237,4008767
2015 Q2,2683550,2356156,327394,232930,94464,-26205,41604,0.08,98312,17829,4056658
2015 Q3,3030835,2667196,363639,266722,96917,66136,123232,0.31,-45070,14501,4248937
2015 Q4,11966506,10544347,1422159,1055483,366676,-78229,146191,0.49,-45070,-7680,4148937
