日月光          ,	2311
季度,營收,營業成本,營業毛利,營業費用,營業利益,業外收入,淨利,每股盈餘,母公司淨利,非控制淨利,股本
2013 Q1,48189873,39909301,8280572,4677831,3602741,-443996,2355988,0.30,2230632,125356,76126523
2013 Q2,50759768,40327872,10431896,5032094,5399802,-361878,3911138,0.51,6051044,216082,76124055
2013 Q3,56748403,45161170,11587233,5488727,6098506,-730378,4546244,0.59,10481477,331893,79853171
2013 Q4,219862446,177048702,42813744,20769421,22044323,-2687631,16155040,2.09,15689074,465966,78180258
2014 Q1,54699586,44350522,10349064,5279386,5069678,-786361,3556478,0.45,3437872,118606,78337123
2014 Q2,58615249,46015351,12599898,5999711,6600187,-549095,5232937,0.66,8532237,257178,78457775
2014 Q3,66631897,52434333,14197564,6113665,8083899,505883,7352694,0.94,15736947,405162,78838310
2014 Q4,256591447,203051691,53539756,23968499,29571257,-1097658,24222086,3.07,23592667,629419,78715179
2015 Q1,64662158,52348743,12313415,6021147,6292268,-785652,4650436,0.58,4469201,181235,79187950
2015 Q2,70221812,58656524,11565288,6155941,5409347,-9536,3803635,0.48,8120635,333436,79029060
