鮮活果汁-KY     ,	1256
季度,營收,營業成本,營業毛利,營業費用,營業利益,業外收入,淨利,每股盈餘,母公司淨利,非控制淨利,股本
2013 Q1,341578,241853,99725,41757,57968,7039,45783,2.59,45710,73,176400
2013 Q2,467750,331967,135783,50559,85224,1535,60805,3.44,0,157,176400
2013 Q3,558784,390132,168652,61510,107142,2373,71878,4.06,178088,378,176400
2013 Q4,1729641,1221654,507987,203418,304569,14444,216752,12.27,0,298,176400
2014 Q1,431753,296450,135303,48832,86471,-140,56727,3.21,56591,136,176400
2014 Q2,605485,411782,193703,67490,126213,2621,75316,3.04,131683,360,176400
2014 Q3,620809,425444,195365,77000,118365,2409,79405,3.21,210989,459,246960
2014 Q4,2053572,1415326,638246,258336,379910,6450,243890,9.85,243237,653,246960
2015 Q1,506333,358882,147451,75922,71529,735,47510,1.91,47268,242,246960
2015 Q2,701170,492254,208916,86898,122018,209,83100,3.02,129427,1183,246960
2015 Q3,748648,547355,201293,95652,105641,-2985,67828,2.58,199515,-1077,271656
2015 Q4,2405459,1730632,674827,344259,330568,-10649,208451,7.76,210681,-2230,271656
