中化生          ,	1762
季度,營收,營業成本,營業毛利,營業費用,營業利益,業外收入,淨利,每股盈餘,股本
2013 Q1,298063,186236,111827,70054,41773,8927,41769,0.54,775600
2013 Q2,272054,158069,113985,68804,45181,5674,45404,0.58,775600
2013 Q3,204626,124529,80097,68705,11392,-1914,6868,0.09,775600
2013 Q4,1043480,668486,374994,276260,98734,14948,96918,1.25,775600
2014 Q1,249223,168744,80479,69894,10585,3602,11820,0.15,775600
2014 Q2,242409,148799,93610,66030,27580,-766,24208,0.31,775600
2014 Q3,162650,129250,33400,69153,-35753,8377,-21738,-0.28,775600
2014 Q4,946704,649948,296756,273406,23350,14557,14911,0.19,775600
2015 Q1,247534,202959,44575,73782,-29207,222699,200561,2.59,775600
2015 Q2,292561,200873,91688,74452,17236,-1476,13204,0.17,775600
2015 Q3,265421,167866,97555,75990,21565,16606,32066,0.41,775600
2015 Q4,1162211,755738,406473,306958,99515,236591,308311,3.98,775600
2016 Q1,266485,160584,105901,81970,23931,-2782,17502,0.23,775600
