達新            ,	1315
季度,營收,營業成本,營業毛利,營業費用,營業利益,業外收入,淨利,每股盈餘,股本
2013 Q1,700168,580096,120072,128227,-8155,11057,4765,0.04,2200000
2013 Q2,719295,595863,123432,139040,-15608,55483,50485,0.24,2200000
2013 Q3,1314676,1079616,235060,141190,93870,32905,102750,0.46,2200000
2013 Q4,3388796,2810852,577944,516834,61110,120522,170604,0.82,2200000
2014 Q1,631838,527010,104828,118519,-13691,14987,-3091,0.00,2200000
2014 Q2,757846,611660,146186,123439,22747,3021,17148,0.09,2200000
2014 Q3,844288,682946,161342,109312,52030,103411,143933,0.72,1980000
2014 Q4,2989773,2428795,560978,468793,92185,178227,225570,1.16,1980000
2015 Q1,638625,520722,117903,107267,10636,-4094,3081,0.03,1980000
2015 Q2,684545,557503,127042,110180,16862,14382,22787,0.14,1980000
2015 Q3,748254,609578,138676,108087,30589,161960,179517,0.96,1980000
2015 Q4,2725584,2214059,511525,434545,76980,205489,244876,1.34,1980000
2016 Q1,710957,568373,142584,109797,32787,1893,30558,0.16,1980000
2016 Q2,660310,531007,129303,111295,18008,-3898,11303,0.06,1980000
2016 Q3,858538,686408,172130,114478,57652,126612,172519,0.90,1980000
2016 Q4,2887924,2316912,571012,456867,114145,222512,303181,1.59,1980000
