臺鹽            ,	1737
季度,營收,營業成本,營業毛利,營業費用,營業利益,業外收入,淨利,每股盈餘,股本
2013 Q1,562569,367440,195129,168094,26007,24656,42111,0.15,2780955
2013 Q2,613176,391558,221618,196065,24183,-12144,10053,0.04,2780955
2013 Q3,617681,411286,206395,177394,28370,-187,25214,0.09,2780955
2013 Q4,2408819,1581837,826982,724288,99291,44246,125954,0.46,2000000
2014 Q1,628615,410310,218305,176228,41800,45231,76749,0.38,2000000
2014 Q2,645478,411605,233873,194653,39220,-6326,30390,0.16,2000000
2014 Q3,676939,443360,233579,182932,50647,13705,54121,0.27,2000000
2014 Q4,2597177,1680388,916789,751826,164963,80795,214469,1.07,2000000
2015 Q1,639349,389043,250306,172095,78211,-18136,48273,0.24,2000000
2015 Q2,728696,448714,279982,188306,91676,-12034,67815,0.34,2000000
2015 Q3,729087,458112,270975,180063,90912,49315,120020,0.60,2000000
2015 Q4,2761204,1718895,1042309,733013,309296,10042,268930,1.34,2000000
2016 Q1,629099,384465,244634,160939,83695,-589,68659,0.34,2000000
