通嘉            ,	3588
季度,營收,營業成本,營業毛利,營業費用,營業利益,業外收入,淨利,每股盈餘,股本
2013 Q1,235481,147072,88409,63806,24603,9916,29207,0.65,449148
2013 Q2,269636,169462,100174,68697,31477,6721,32424,0.72,450368
2013 Q3,285044,183706,101338,66699,34639,331,25548,0.57,450368
2013 Q4,1061958,676735,385223,266254,118969,25246,113103,2.51,450368
2014 Q1,252028,159808,92220,66254,25966,5758,27009,0.60,451873
2014 Q2,273336,175410,97926,67909,30017,-1310,24599,0.54,461058
2014 Q3,292118,190016,102102,73943,28159,9557,32262,0.71,461693
2014 Q4,1073126,689209,383917,276585,107332,26940,104137,2.30,464693
2015 Q1,237035,142064,94971,68501,26470,1248,20992,0.46,464693
2015 Q2,258278,163834,94444,68639,25805,858,21739,0.48,464288
2015 Q3,278519,181625,96894,76820,20074,20709,34960,0.77,463808
2015 Q4,1038986,652923,386063,289277,96786,21857,97648,2.15,463808
2016 Q1,272830,173280,99550,66889,32661,-766,24198,0.53,463091
2016 Q2,282417,181015,101402,70861,30541,-2253,18867,0.41,463091
2016 Q3,365740,239292,126448,82468,43980,-5172,30461,0.66,474996
2016 Q4,1223765,792925,430840,298299,132541,4067,103283,2.25,474352
2017 Q1,235082,155080,80002,72234,7768,-4037,1746,0.04,474092
2017 Q2,251975,168494,83481,76307,7174,1452,2237,0.05,474092
2017 Q3,294127,193853,100274,82822,17452,2054,14555,0.32,473572
2017 Q4,1023485,673334,350151,309948,40203,-656,20560,0.45,473372
2018 Q1,240296,156145,84151,79330,4821,3577,5457,0.12,473172
