至上            ,	8112
季度,營收,營業成本,營業毛利,營業費用,營業利益,業外收入,淨利,每股盈餘,母公司淨利,非控制淨利,股本
2013 Q1,5310947,5142571,168376,125680,42696,17652,44958,0.27,46244,-1286,1638688
2013 Q2,6759450,6518944,240506,149606,90900,-6859,55803,0.34,101697,-936,1638688
2013 Q3,6667676,6465865,201811,146131,55680,-33603,8989,0.06,111091,-1341,1638688
2013 Q4,26742710,25959931,782779,589570,193209,-27193,108947,0.68,112324,-3377,1838688
2014 Q1,9184230,8943130,241100,199952,41148,39067,53748,0.29,53906,-158,2321898
2014 Q2,12483621,12149909,333712,235646,98066,14014,91600,0.29,123273,22075,2462661
2014 Q3,15518764,15075409,443355,258188,185167,684,145797,0.51,251429,39716,2534735
2014 Q4,51257415,49898659,1358756,999480,359276,84403,347352,1.29,301924,45428,2560719
2015 Q1,13984962,13749287,235675,223874,11801,33846,28425,0.18,51538,-23113,2870797
2015 Q2,19145738,18735494,410244,223605,186639,-16332,136693,0.29,136161,28957,2911997
2015 Q3,21375310,20943955,431355,274520,156835,-99,115549,0.35,236248,44419,2915359
