寒舍            ,	2739
季度,營收,營業成本,營業毛利,營業費用,營業利益,業外收入,淨利,每股盈餘,股本
2013 Q1,n/a
2013 Q2,n/a
2013 Q3,n/a
2013 Q4,n/a
2014 Q1,n/a
2014 Q2,2206125,1291972,914153,717045,197108,35104,171245,1.37,1008000
2014 Q3,n/a
2014 Q4,4454830,2638580,1816250,1493256,322994,41581,284404,2.52,1008000
2015 Q1,n/a
2015 Q2,2232086,1342876,889210,732834,156376,12592,138852,1.38,1008000
2015 Q3,n/a
2015 Q4,4447568,2658219,1789349,1478973,310376,50858,302699,3.00,1008000
2016 Q1,1141510,684928,456582,344105,108222,9779,98240,0.97,1008000
2016 Q2,991606,603808,387798,346950,31878,10389,33215,0.31,1115260
