中租-KY         ,	5871
季度,營收,營業成本,營業毛利,營業費用,營業利益,業外收入,淨利,每股盈餘,股本
2013 Q1,6488830,2764530,3724300,1882861,1875122,159396,1464875,1.53,9053004
2013 Q2,6998967,2857528,4141439,2086006,2103839,89400,1567398,1.64,9958304
2013 Q3,7432371,3157678,4274693,2307539,1991594,64681,1489917,1.41,9958304
2013 Q4,30411680,13367286,17044394,9153989,8042630,533951,6207988,5.91,9958304
2014 Q1,8446924,3716498,4730426,2572925,2192968,15816,1637803,1.57,9958304
2014 Q2,8415107,3594684,4820423,2796061,2059933,384059,1739482,1.51,10954134
2014 Q3,9029376,3747875,5281501,3053100,2258745,415602,1989212,1.74,10954134
2014 Q4,34552674,14478293,20074381,11508104,8756740,919974,7154769,6.23,10954134
2015 Q1,8503049,3224883,5278166,3001129,2342228,45682,1795176,1.56,10954134
2015 Q2,9092260,3824457,5267803,3269067,1998246,445494,1790061,1.50,11392299
2015 Q3,9313672,3732827,5580845,3337691,2254774,174759,1816211,1.52,11392300
2015 Q4,36827980,14882595,21945385,13181740,8879403,755407,7193933,6.02,11392300
2016 Q1,8771600,3247374,5524226,3353641,2199860,99074,1703617,1.42,11392300
2016 Q2,9558912,3712322,5846590,3906448,1977702,752275,1994082,1.68,11392300
2016 Q3,9642687,3667910,5974777,3714763,2290231,294747,2012352,1.68,11392300
2016 Q4,38007776,14331997,23675779,14989235,8834497,1222157,7584319,6.36,11392300
2017 Q1,9371051,3465143,5905908,3271965,2682028,298084,2238499,1.89,11392300
2017 Q2,9856134,3767187,6088947,3225833,2914029,152823,2277137,1.93,11392300
2017 Q3,10585513,4022928,6562585,3049008,3547323,195039,2776716,2.35,11392300
2017 Q4,41454699,15745289,25709410,13003258,12857303,696109,10003385,8.29,12642300
2018 Q1,11538404,4253615,7284789,3108221,4209300,53515,3149573,2.40,12642300
2018 Q2,12763399,4919941,7843458,3384096,4507924,478740,3711899,2.80,12895146
