新保            ,	9925
季度,營收,營業成本,營業毛利,營業費用,營業利益,業外收入,淨利,每股盈餘,股本
2013 Q1,1778407,1137596,640811,372855,267956,-2946,214286,0.54,3798545
2013 Q2,1979588,1313849,665739,372538,293201,149733,360379,0.89,3798545
2013 Q3,1806625,1147530,659095,402375,256720,79924,294600,0.76,3798545
2013 Q4,7516434,4927006,2589428,1511447,1077981,227586,1078168,2.71,3798545
2014 Q1,1723532,1060610,662922,380314,282608,48136,281564,0.71,3798545
2014 Q2,1725790,1067008,658782,378735,280047,157488,249948,0.62,3836530
2014 Q3,1728016,1075372,652644,396861,255783,187971,394509,0.99,3836530
2014 Q4,6870833,4260744,2610089,1586323,1023766,386681,1082472,2.71,3836530
2015 Q1,1707893,1053904,653989,377090,276899,15857,240348,0.60,3836530
2015 Q2,1754667,1101483,653184,405230,247954,171743,335729,0.85,3836530
