光磊            ,	2340
季度,營收,營業成本,營業毛利,營業費用,營業利益,業外收入,淨利,每股盈餘,母公司淨利,非控制淨利,股本
2013 Q1,1534849,1244939,289910,212617,77293,40876,94383,0.17,94390,-7,5456621
2013 Q2,1707388,1348345,359043,239134,119909,1982,106194,0.19,200576,1,5456621
2013 Q3,1590115,1183565,406550,251447,155103,-2708,121451,0.22,322036,-8,5456621
2013 Q4,6391594,4982481,1409113,922066,487047,31155,420047,0.77,420061,-14,5456621
2014 Q1,1506017,1112900,393117,222733,170384,17937,128374,0.24,128372,2,5456621
2014 Q2,1622867,1195398,427469,239746,187723,-11817,160281,0.29,288652,3,5456621
2014 Q3,1600443,1163865,436578,245693,190885,-12594,137131,0.25,425782,4,5456621
2014 Q4,6317383,4645461,1671922,925523,746399,-78649,561691,1.03,561682,9,5456621
2015 Q1,1381014,996862,384152,219222,164930,-24708,107986,0.20,107990,-4,5456621
2015 Q2,1409006,1041955,367051,237470,129581,51200,147028,0.27,255015,-1,5456621
2015 Q3,1344996,945872,399124,246558,152566,36665,158833,0.29,413845,2,5456621
2015 Q4,5630540,4111004,1519536,953982,565554,143722,573373,1.05,573375,-2,5456621
