中航            ,	2612
季度,營收,營業成本,營業毛利,營業費用,營業利益,業外收入,淨利,每股盈餘,股本
2013 Q1,788775,575702,213073,69876,143197,-11813,121580,0.47,2564736
2013 Q2,842390,657538,184852,70546,114306,-31410,71273,0.28,2564736
2013 Q3,835884,620676,215208,80394,134814,5848,137308,0.54,2564736
2013 Q4,3333395,2518000,815395,336524,478871,-55090,396648,1.55,2564736
2014 Q1,846114,622388,223726,85847,137879,-63194,65410,0.26,2564736
2014 Q2,881953,666545,215408,73574,141834,-49422,61685,0.24,2564736
2014 Q3,866230,638712,227518,85740,141778,-25295,100514,0.39,2564736
2014 Q4,3491281,2587068,904213,344673,559540,-162776,332714,1.30,2564736
2015 Q1,832582,577612,254970,91178,163792,-5059,143353,0.56,2564736
2015 Q2,840807,629475,211332,88233,123099,-103948,-13598,-0.05,2564736
2015 Q3,839698,600064,239634,80088,159546,-43934,100592,0.39,2564736
2015 Q4,3361457,2421693,939764,349251,590513,-176438,332787,1.30,2564736
2016 Q1,813346,584713,228633,90874,137759,-44853,78822,0.31,2564736
2016 Q2,822080,603704,218376,88137,130239,-57051,34110,0.13,2564736
2016 Q3,829077,616132,212945,84310,128635,-94719,21210,0.09,1974846
2016 Q4,3294834,2487097,807737,351432,456305,-326300,47941,0.21,1974846
2017 Q1,775250,632213,143037,88866,54171,-117761,-72551,-0.37,1974846
2017 Q2,801287,702678,98609,83734,14875,-44193,-36693,-0.18,1974846
2017 Q3,799900,647421,152479,83976,68503,7149,66896,0.34,1974846
